batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
379,1.14088,0.36483,0.73464,0.51599,2.76827,0.08587,1.06514,0.40061,0.70021,0.54521,2.73558,0.0848,1.02885,0.41028,0.67567,0.56359,2.74048,0.08553,0.99143,0.42645,0.6706,0.57039,2.74317,0.08482,0.99303,0.42848,0.66433,0.56528,2.73825,0.08538,0.91887,0.45605,0.64563,0.58186,2.76349,0.08652,0.88839,0.49012,0.63788,0.60503,2.77392,0.08899,0.89693,0.49674,0.6252,0.61384,2.83265,0.09038
380,1.15222,0.36486,0.72916,0.51601,2.75082,0.08589,1.07575,0.40067,0.69096,0.54529,2.71775,0.08481,1.04054,0.4104,0.65908,0.56374,2.71387,0.08555,1.03735,0.4265,0.65233,0.57053,2.73284,0.08482,1.01902,0.42857,0.65347,0.56541,2.71385,0.08539,0.95075,0.45621,0.62531,0.58202,2.7689,0.08652,0.90543,0.49028,0.57886,0.60527,2.77136,0.08901,0.89874,0.4969,0.57932,0.61405,2.80107,0.0904
381,1.16916,0.36485,0.73504,0.51599,2.76298,0.08588,1.09338,0.40074,0.71709,0.54529,2.72857,0.0848,1.02933,0.41058,0.70807,0.56374,2.72856,0.08555,0.99529,0.42668,0.70586,0.57054,2.73627,0.08482,1.00874,0.42871,0.69568,0.56545,2.73864,0.08539,0.96765,0.45636,0.68694,0.58205,2.76192,0.08652,0.94976,0.49042,0.66075,0.60531,2.78221,0.08902,0.97005,0.49701,0.65785,0.61411,2.83021,0.09039
382,1.16423,0.36483,0.7352,0.516,2.75051,0.08588,1.07776,0.40083,0.69485,0.54536,2.7273,0.0848,1.0257,0.41076,0.68127,0.56384,2.73082,0.08555,0.99666,0.42686,0.68354,0.57061,2.74101,0.08482,1.00247,0.42887,0.69207,0.56552,2.71553,0.0854,0.96347,0.45653,0.67534,0.58214,2.77337,0.08652,0.92654,0.49059,0.65186,0.6054,2.79556,0.08902,0.9362,0.49715,0.66421,0.61415,2.79101,0.09042
383,1.16224,0.36482,0.73371,0.51605,2.77673,0.08586,1.0714,0.40092,0.68789,0.54548,2.75565,0.08479,1.02425,0.41093,0.67416,0.56397,2.74141,0.08556,0.98856,0.42706,0.65546,0.57079,2.73703,0.08484,1.00499,0.42902,0.65113,0.56571,2.72884,0.0854,0.94627,0.45673,0.65361,0.58226,2.73272,0.08654,0.89268,0.49079,0.65331,0.6055,2.81981,0.08903,0.89482,0.49735,0.67385,0.6142,2.84341,0.09042
384,1.13177,0.3649,0.74275,0.51604,2.76326,0.08587,1.0737,0.40098,0.71139,0.54549,2.726,0.0848,1.04315,0.41104,0.67986,0.56404,2.74393,0.08557,1.01339,0.42716,0.68425,0.57084,2.77746,0.08483,1.02361,0.4291,0.70553,0.56571,2.73122,0.08541,0.98694,0.45684,0.68274,0.5823,2.74668,0.08655,1.00634,0.49083,0.66371,0.60555,2.80795,0.08903,0.96411,0.49743,0.65846,0.61425,2.81989,0.09044
385,1.15943,0.3649,0.73412,0.51605,2.76815,0.08587,1.07878,0.40107,0.71352,0.5455,2.7264,0.0848,1.04522,0.41116,0.70901,0.56403,2.74537,0.08556,1.02009,0.42728,0.72797,0.57078,2.72815,0.08483,1.04482,0.42916,0.71203,0.56569,2.744,0.08542,0.97107,0.45697,0.69423,0.5823,2.73924,0.08655,0.96056,0.49092,0.68824,0.60554,2.77938,0.08903,0.97496,0.49749,0.71026,0.61416,2.78734,0.09046
386,1.16369,0.36489,0.72412,0.51613,2.74785,0.08586,1.08294,0.40115,0.65436,0.54572,2.74429,0.08479,1.0421,0.41131,0.63921,0.56425,2.72101,0.08556,0.99612,0.42748,0.63049,0.57102,2.72977,0.08484,1.01821,0.42931,0.63696,0.56591,2.71083,0.08543,0.95148,0.45718,0.61775,0.58253,2.74589,0.08656,0.90869,0.49112,0.57775,0.60583,2.77971,0.08905,0.90324,0.49768,0.58161,0.6144,2.77903,0.09048
387,1.15208,0.36491,0.73432,0.51614,2.76891,0.08586,1.03959,0.40133,0.68811,0.54582,2.7563,0.08477,1.01092,0.41152,0.6674,0.56438,2.74653,0.08556,0.96048,0.42775,0.65175,0.57118,2.74779,0.08483,0.99098,0.4295,0.66418,0.56604,2.72993,0.08544,0.93496,0.45741,0.63751,0.5827,2.78324,0.08655,0.92049,0.49131,0.60594,0.60603,2.77585,0.08908,0.91619,0.49787,0.58468,0.61464,2.80339,0.09049
388,1.16738,0.36491,0.7249,0.51618,2.76132,0.08588,1.10439,0.40134,0.6712,0.54595,2.72186,0.08478,1.05449,0.41162,0.63095,0.56457,2.72809,0.08558,1.04702,0.42781,0.64071,0.57134,2.72269,0.08483,1.05587,0.42953,0.63258,0.56622,2.75,0.08544,0.98892,0.45749,0.61128,0.58288,2.74569,0.08655,0.96902,0.49138,0.60684,0.60621,2.77693,0.0891,0.95467,0.49794,0.58808,0.61482,2.7808,0.09052
389,1.16256,0.36491,0.74358,0.51618,2.77338,0.08588,1.07674,0.40144,0.71364,0.54596,2.74678,0.08478,1.04145,0.41177,0.70399,0.5646,2.7668,0.08557,1.00982,0.42798,0.71546,0.57131,2.77767,0.08481,1.03755,0.42965,0.73289,0.56616,2.75352,0.08545,0.97903,0.45765,0.71611,0.58283,2.74589,0.08657,0.92095,0.49156,0.70946,0.60616,2.76715,0.08914,0.89025,0.49815,0.73187,0.61474,2.82174,0.09051
390,1.12926,0.36496,0.72746,0.51622,2.75922,0.08588,1.05456,0.40152,0.66409,0.54614,2.72458,0.08478,1.03572,0.41185,0.63998,0.5648,2.72669,0.08557,0.99447,0.4281,0.63234,0.57152,2.72341,0.08482,1.00704,0.42973,0.64307,0.56634,2.72877,0.08546,0.9527,0.45776,0.6071,0.58306,2.7451,0.08658,0.9349,0.49163,0.58685,0.60638,2.75335,0.08916,0.94278,0.49823,0.58619,0.61493,2.83856,0.09051
391,1.14673,0.36501,0.73305,0.51622,2.76418,0.08588,1.06923,0.4016,0.68399,0.54625,2.74417,0.08478,1.04206,0.41196,0.68509,0.56488,2.73555,0.08558,0.98182,0.42828,0.67495,0.57161,2.73143,0.08483,1.00855,0.42986,0.65853,0.56647,2.72358,0.08547,0.92709,0.45796,0.65722,0.58317,2.7466,0.08658,0.90093,0.4918,0.65109,0.60646,2.75344,0.08918,0.92102,0.49839,0.66426,0.61496,2.82886,0.09051
392,1.15257,0.36505,0.74228,0.5162,2.77237,0.08589,1.12106,0.40161,0.73087,0.5462,2.74929,0.08478,1.11218,0.41199,0.71012,0.56488,2.75429,0.08557,1.09727,0.42831,0.69875,0.57163,2.77316,0.08482,1.10628,0.42986,0.69829,0.5665,2.74456,0.08546,1.06763,0.45799,0.68231,0.58321,2.74947,0.08659,1.0705,0.49179,0.65652,0.60652,2.81539,0.08917,1.03843,0.49843,0.65742,0.61499,2.84405,0.09051
393,1.14414,0.36509,0.71918,0.51625,2.77015,0.08588,1.06597,0.4017,0.67854,0.54631,2.74143,0.08478,1.0274,0.41213,0.66798,0.56498,2.76834,0.08556,1.01768,0.42839,0.65827,0.57173,2.73385,0.08483,1.00461,0.42996,0.66764,0.56659,2.73366,0.08547,0.98108,0.45808,0.65141,0.5833,2.75579,0.08659,0.95865,0.49187,0.63246,0.6066,2.82347,0.08918,0.92868,0.49855,0.62428,0.61508,2.81418,0.09051
394,1.14083,0.36517,0.72776,0.51629,2.76466,0.08589,1.04213,0.40182,0.68114,0.54644,2.72011,0.08478,1.00638,0.4123,0.67238,0.56509,2.73723,0.08556,0.98934,0.42855,0.65361,0.5719,2.74662,0.08484,0.9795,0.43014,0.6586,0.56674,2.74484,0.08547,0.92272,0.4583,0.66359,0.58341,2.73298,0.08661,0.85556,0.4921,0.65987,0.60666,2.82896,0.08916,0.86524,0.49876,0.64859,0.61514,2.84621,0.09051
395,1.16731,0.36519,0.72967,0.51633,2.75902,0.0859,1.04612,0.40197,0.69929,0.54648,2.72048,0.08479,1.04554,0.41244,0.6805,0.56519,2.74002,0.08555,1.0161,0.42869,0.67446,0.57199,2.73529,0.08484,1.02964,0.43025,0.68047,0.56682,2.72838,0.08547,0.9376,0.45851,0.66561,0.5835,2.77591,0.0866,0.92232,0.49228,0.6541,0.60673,2.8231,0.08915,0.89788,0.49898,0.65606,0.6152,2.80423,0.09052
396,1.12905,0.36522,0.73225,0.51633,2.75612,0.08594,1.06589,0.40207,0.69939,0.54654,2.71127,0.0848,1.06664,0.41252,0.68255,0.56527,2.73241,0.08556,1.04131,0.42874,0.66638,0.57209,2.74739,0.08484,1.04004,0.4303,0.66936,0.56691,2.71745,0.08547,0.96837,0.45866,0.6484,0.58361,2.73697,0.08661,0.94303,0.49241,0.6399,0.60683,2.78597,0.08915,0.97074,0.49908,0.6424,0.61527,2.80215,0.09054
397,1.14247,0.36522,0.7311,0.51634,2.76343,0.08593,1.03768,0.40224,0.69604,0.54664,2.72433,0.0848,0.99862,0.41275,0.69084,0.56534,2.70213,0.08558,0.9507,0.42901,0.67875,0.57218,2.74085,0.08483,0.98611,0.43052,0.68007,0.567,2.70035,0.0855,0.91879,0.45892,0.67509,0.58369,2.75641,0.08661,0.8821,0.49266,0.66956,0.60685,2.76778,0.08916,0.87072,0.49933,0.67846,0.6153,2.79741,0.09054
398,1.1159,0.36531,0.73068,0.51634,2.76008,0.08595,1.01998,0.40238,0.68795,0.54672,2.71213,0.08481,0.98241,0.41294,0.6648,0.56546,2.71271,0.08559,0.95315,0.42921,0.64555,0.57233,2.71804,0.08484,0.94554,0.43073,0.673,0.56709,2.70014,0.08551,0.88925,0.45915,0.63731,0.58384,2.71434,0.08663,0.86813,0.49284,0.60192,0.60702,2.75834,0.08918,0.85632,0.4995,0.60202,0.61546,2.81468,0.09057
399,1.16135,0.36532,0.73124,0.51637,2.76709,0.08595,1.05596,0.40252,0.69494,0.54679,2.73181,0.08481,1.00757,0.41315,0.68478,0.56554,2.73719,0.08559,0.97793,0.42943,0.67017,0.57243,2.722,0.08485,1.00236,0.43088,0.67062,0.56719,2.72229,0.08551,0.91155,0.4594,0.6436,0.58397,2.76607,0.08663,0.84477,0.49314,0.64578,0.60711,2.76452,0.08919,0.86329,0.49975,0.63661,0.61556,2.8337,0.09058
400,1.14708,0.36536,0.72867,0.51638,2.77202,0.08593,1.03874,0.40269,0.68564,0.54689,2.74034,0.08481,1.00581,0.41334,0.67505,0.56564,2.73785,0.0856,0.95912,0.42968,0.6553,0.57257,2.73139,0.08485,0.97049,0.4311,0.6635,0.5673,2.75886,0.08551,0.89794,0.45969,0.64455,0.5841,2.74317,0.08665,0.88026,0.49335,0.59741,0.6073,2.78824,0.0892,0.85337,0.5,0.62941,0.61567,2.83864,0.09059
401,1.13128,0.36543,0.73122,0.51636,2.77558,0.08593,1.03187,0.40284,0.68298,0.547,2.73105,0.08481,0.99564,0.41351,0.66198,0.56578,2.72123,0.08561,0.96693,0.42986,0.64863,0.57273,2.71464,0.08486,0.9837,0.43126,0.6548,0.56744,2.72522,0.08551,0.91174,0.45991,0.63848,0.58424,2.79154,0.08663,0.90241,0.49349,0.61227,0.60747,2.79517,0.08919,0.86783,0.5002,0.60475,0.61584,2.81779,0.0906
402,1.13962,0.36548,0.72987,0.51641,2.76159,0.08594,1.05662,0.40295,0.67781,0.54715,2.71911,0.08482,1.02188,0.41368,0.65647,0.56593,2.72979,0.08561,0.99158,0.43001,0.63522,0.57293,2.7522,0.08485,1.00531,0.43139,0.64685,0.5676,2.73421,0.08551,0.94091,0.4601,0.62645,0.58445,2.74741,0.08663,0.94357,0.49362,0.62367,0.60761,2.77848,0.0892,0.92396,0.50036,0.62765,0.61594,2.82528,0.0906
403,1.14963,0.36549,0.73903,0.5164,2.74936,0.08595,1.0845,0.40302,0.71552,0.54715,2.73249,0.08481,1.0735,0.41376,0.71047,0.56592,2.74356,0.08562,1.05487,0.43007,0.7018,0.57293,2.74243,0.08486,1.06621,0.4314,0.6933,0.56763,2.73617,0.08551,0.98125,0.46022,0.68499,0.58448,2.75061,0.08664,0.97892,0.49368,0.66014,0.60764,2.79384,0.0892,0.96237,0.50049,0.64921,0.616,2.83513,0.09059
404,1.14086,0.36556,0.73432,0.5164,2.76466,0.08595,1.02953,0.40321,0.71891,0.54713,2.70598,0.08483,1.00053,0.41397,0.70782,0.56592,2.72907,0.08562,0.96184,0.43032,0.70675,0.57291,2.7148,0.08486,0.95517,0.43165,0.70584,0.56763,2.71178,0.08553,0.90937,0.46048,0.69532,0.58447,2.74807,0.08665,0.85762,0.49395,0.68978,0.60763,2.77749,0.0892,0.84109,0.50078,0.689,0.61598,2.7708,0.0906
405,1.13861,0.36562,0.74177,0.51637,2.75225,0.08595,1.04763,0.40335,0.73553,0.54705,2.72795,0.08483,1.01719,0.41413,0.71911,0.56589,2.73139,0.08562,0.9752,0.43053,0.69592,0.57292,2.74435,0.08486,0.99579,0.4318,0.70586,0.56762,2.68775,0.08555,0.95526,0.46062,0.70843,0.58444,2.7404,0.08666,0.92293,0.49411,0.68564,0.60763,2.75442,0.08921,0.89938,0.50099,0.70126,0.61596,2.8494,0.09059
406,1.1328,0.3657,0.73531,0.51637,2.76614,0.08594,1.06528,0.40343,0.70683,0.54707,2.73035,0.08482,1.02276,0.41426,0.69099,0.56592,2.69709,0.08564,1.00652,0.43066,0.69672,0.57295,2.76441,0.08485,1.02182,0.43189,0.69377,0.56765,2.71496,0.08556,0.96533,0.46075,0.69219,0.58446,2.77375,0.08666,0.95705,0.49418,0.66845,0.60763,2.78361,0.08921,0.97755,0.50108,0.66276,0.61597,2.79187,0.09061
407,1.15356,0.36572,0.72832,0.51639,2.75918,0.08594,1.08398,0.40349,0.69287,0.54714,2.7148,0.08483,1.03965,0.41439,0.68057,0.56598,2.72836,0.08563,1.02578,0.43077,0.66815,0.57304,2.71336,0.08487,1.03024,0.432,0.67528,0.56772,2.71774,0.08557,0.95321,0.46094,0.651,0.58456,2.74486,0.08667,0.91378,0.49435,0.6475,0.60769,2.78612,0.08923,0.90702,0.50126,0.66032,0.61599,2.83908,0.0906
408,1.15824,0.36572,0.72646,0.51642,2.76079,0.08595,1.08166,0.40356,0.67985,0.54725,2.7354,0.08483,1.06964,0.41449,0.66246,0.56611,2.70529,0.08566,1.06134,0.43083,0.65675,0.57317,2.71906,0.08488,1.05344,0.43208,0.64336,0.56789,2.69554,0.0856,0.98948,0.46107,0.6341,0.58471,2.74437,0.08668,1.0315,0.49443,0.63027,0.6078,2.76127,0.08925,0.97379,0.50135,0.65333,0.61603,2.74716,0.09064
409,1.16861,0.36572,0.72966,0.51641,2.76356,0.08596,1.08736,0.40362,0.68925,0.54733,2.7288,0.08483,1.03509,0.41462,0.65576,0.56623,2.73595,0.08566,1.00581,0.43094,0.64617,0.5733,2.73952,0.08489,1.03704,0.43215,0.64508,0.56803,2.7383,0.08561,0.97927,0.46117,0.62272,0.58486,2.7559,0.08669,0.95349,0.49452,0.58222,0.60799,2.78176,0.08926,0.94666,0.50147,0.59169,0.61618,2.77946,0.09065
410,1.12732,0.36579,0.73399,0.51639,2.75356,0.08596,1.03102,0.40374,0.724,0.5473,2.7205,0.08484,1.00484,0.41478,0.69927,0.56623,2.73573,0.08566,0.97574,0.4311,0.70009,0.57329,2.72383,0.08489,0.98512,0.43229,0.7064,0.56803,2.70969,0.08561,0.92852,0.46134,0.67555,0.58489,2.73971,0.0867,0.89844,0.49468,0.65252,0.60801,2.79784,0.08926,0.90886,0.50161,0.66053,0.61618,2.7979,0.09066
411,1.16193,0.36579,0.72413,0.51643,2.76408,0.08595,1.07842,0.40382,0.67838,0.54743,2.71513,0.08485,1.04635,0.4149,0.65743,0.56638,2.74398,0.08566,0.99818,0.43129,0.63222,0.57348,2.72532,0.08489,1.00732,0.43243,0.63522,0.56823,2.73807,0.08561,0.95743,0.46152,0.61949,0.5851,2.77335,0.08668,0.94605,0.49478,0.59087,0.60823,2.80067,0.08927,0.93392,0.50174,0.58593,0.61639,2.83365,0.09066
412,1.14356,0.36578,0.72975,0.51646,2.74614,0.08596,1.07093,0.40388,0.71248,0.54742,2.69886,0.08486,1.04083,0.41501,0.70219,0.56638,2.69108,0.08567,1.05195,0.43133,0.687,0.57353,2.72596,0.08489,1.04153,0.43248,0.70329,0.56823,2.72123,0.08561,0.99391,0.46163,0.68257,0.58513,2.70777,0.08671,0.91197,0.49492,0.64791,0.60829,2.76217,0.08928,0.91696,0.50186,0.65404,0.61642,2.76473,0.09068
413,1.14008,0.36582,0.72148,0.51653,2.74789,0.08599,1.04016,0.40402,0.67011,0.54757,2.71983,0.08488,1.01399,0.41516,0.66111,0.56651,2.71695,0.08569,0.99512,0.43145,0.63926,0.57368,2.73686,0.0849,0.99652,0.43259,0.64013,0.5684,2.71584,0.08562,0.96307,0.46174,0.62888,0.5853,2.72634,0.08673,0.91981,0.49503,0.60262,0.60847,2.75738,0.0893,0.92881,0.50199,0.62143,0.61654,2.79117,0.0907
414,1.13231,0.3659,0.72846,0.51655,2.74801,0.08599,1.06472,0.40409,0.69653,0.54763,2.71718,0.08488,1.04339,0.41528,0.69065,0.56656,2.70458,0.0857,1.01413,0.43157,0.67401,0.57375,2.71931,0.08492,1.01551,0.4327,0.67315,0.56847,2.72729,0.08562,0.96059,0.4619,0.65695,0.5854,2.73009,0.08674,0.93624,0.49518,0.63549,0.60857,2.76514,0.08932,0.95552,0.50207,0.63259,0.61665,2.76759,0.09073
415,1.15512,0.36591,0.72937,0.51656,2.7722,0.08599,1.10049,0.40409,0.68653,0.54771,2.72349,0.08489,1.07323,0.41533,0.66867,0.56665,2.72253,0.08571,1.04562,0.43159,0.65659,0.57385,2.69834,0.08494,1.06195,0.4327,0.66761,0.56855,2.73579,0.08562,0.99604,0.46198,0.65748,0.58549,2.77411,0.08672,0.99786,0.49518,0.62957,0.60866,2.78663,0.08932,0.98004,0.5021,0.63085,0.61673,2.8326,0.09072
416,1.14643,0.36594,0.73038,0.51657,2.75757,0.08601,1.06257,0.40422,0.68688,0.5478,2.71057,0.0849,1.03709,0.41547,0.66069,0.56679,2.73129,0.08571,1.00057,0.43176,0.63649,0.57404,2.70514,0.08496,0.99974,0.43289,0.65238,0.56868,2.70364,0.08563,0.95251,0.46218,0.62636,0.58566,2.76375,0.08673,0.92239,0.49534,0.60192,0.60885,2.78964,0.08935,0.92658,0.50222,0.6099,0.61689,2.76801,0.09076
417,1.14611,0.36597,0.72925,0.51658,2.76404,0.086,1.09498,0.40426,0.68843,0.54789,2.74443,0.08488,1.03681,0.41561,0.66072,0.56691,2.73718,0.08571,1.03373,0.43186,0.65973,0.57414,2.71668,0.08497,1.04484,0.43297,0.66894,0.56876,2.72314,0.08563,0.98811,0.46229,0.63948,0.58579,2.75062,0.08674,0.94117,0.49546,0.60974,0.609,2.77707,0.08935,0.90986,0.50237,0.60191,0.61702,2.76524,0.09078
418,1.13293,0.36602,0.73615,0.51655,2.75906,0.08599,1.03661,0.40438,0.73057,0.54781,2.72311,0.08488,0.99772,0.41578,0.70532,0.5669,2.71434,0.08571,0.97716,0.43203,0.69465,0.57415,2.73329,0.08497,0.97555,0.43312,0.71894,0.56872,2.74753,0.08562,0.92403,0.46248,0.69081,0.58579,2.74553,0.08674,0.87686,0.49563,0.66899,0.609,2.74189,0.08937,0.87595,0.50255,0.6621,0.61704,2.73269,0.09082
419,1.15713,0.36603,0.72983,0.51658,2.7562,0.086,1.12104,0.4044,0.69199,0.54788,2.71723,0.08488,1.09411,0.41583,0.67569,0.567,2.75112,0.0857,1.10245,0.43203,0.66569,0.57425,2.75637,0.08495,1.08165,0.43317,0.67318,0.5688,2.7049,0.08563,1.06464,0.46252,0.65275,0.58588,2.71878,0.08676,1.0507,0.49563,0.64752,0.60905,2.77011,0.08938,1.08541,0.50252,0.63999,0.61711,2.78175,0.09084
420,1.14552,0.36606,0.72207,0.51661,2.75467,0.08602,1.05721,0.40449,0.68863,0.54795,2.73641,0.08488,1.02564,0.41597,0.68722,0.56704,2.72308,0.08571,0.99555,0.43217,0.67415,0.57431,2.7427,0.08495,1.02019,0.43328,0.68777,0.56883,2.70095,0.08564,0.99403,0.46262,0.65601,0.58595,2.72879,0.08678,0.91566,0.49579,0.62997,0.60912,2.79112,0.08938,0.91061,0.50267,0.61936,0.61721,2.79426,0.09085
421,1.14464,0.36611,0.72432,0.51664,2.74439,0.08603,1.03815,0.40464,0.6806,0.54804,2.7411,0.08487,0.98762,0.41619,0.65741,0.56717,2.72423,0.08571,0.94092,0.43241,0.64397,0.57444,2.72679,0.08495,0.94132,0.43353,0.65866,0.56894,2.70315,0.08565,0.87478,0.4629,0.64305,0.58606,2.73465,0.08679,0.83897,0.49607,0.61903,0.60924,2.76604,0.08939,0.8413,0.50293,0.63081,0.61729,2.81042,0.09085
422,1.14833,0.36614,0.72185,0.51673,2.74265,0.08603,1.05777,0.40477,0.66845,0.5482,2.71329,0.08487,0.99314,0.41644,0.63814,0.56737,2.70632,0.08572,0.9542,0.43267,0.63005,0.57465,2.70925,0.08496,0.97669,0.43374,0.64617,0.5691,2.69878,0.08567,0.88123,0.46323,0.62363,0.58624,2.74108,0.0868,0.84694,0.49637,0.59908,0.60944,2.72965,0.08943,0.8507,0.50322,0.60491,0.61748,2.77799,0.09087
423,1.13685,0.36617,0.7318,0.51671,2.74383,0.08606,1.08013,0.40483,0.70486,0.54821,2.7019,0.08489,1.02323,0.41657,0.70698,0.56737,2.69526,0.08573,1.00811,0.43278,0.69531,0.57466,2.71633,0.08496,1.0219,0.43382,0.69228,0.56913,2.68918,0.08569,0.97406,0.46334,0.6954,0.58623,2.72238,0.08681,0.94853,0.49646,0.66951,0.60943,2.75433,0.08945,0.92178,0.50332,0.67473,0.61746,2.70862,0.09092
424,1.14736,0.36623,0.73161,0.51672,2.74071,0.08607,1.0542,0.40498,0.71159,0.54824,2.70551,0.0849,1.02193,0.41675,0.68477,0.56743,2.70776,0.08575,0.98744,0.43297,0.68278,0.57472,2.71585,0.08496,1.00672,0.43396,0.67273,0.56925,2.70019,0.08571,0.94964,0.46352,0.64652,0.58636,2.72454,0.08682,0.90464,0.49664,0.65545,0.60949,2.76035,0.08945,0.87599,0.50356,0.66944,0.6175,2.77199,0.09096
425,1.14457,0.36623,0.7191,0.51676,2.72385,0.08611,1.04824,0.40511,0.66981,0.5484,2.70387,0.0849,1.01075,0.41692,0.65191,0.5676,2.70684,0.08576,0.97926,0.43314,0.63578,0.57489,2.69348,0.08499,0.98577,0.43413,0.63473,0.56944,2.71278,0.08571,0.93008,0.46371,0.61559,0.58656,2.71064,0.08684,0.89627,0.49682,0.60519,0.60967,2.71299,0.08949,0.87557,0.50375,0.60159,0.61767,2.73136,0.091
426,1.14176,0.36627,0.72527,0.51681,2.75305,0.0861,1.05781,0.4052,0.68318,0.54849,2.72692,0.08489,1.03124,0.41705,0.67847,0.56767,2.75593,0.08574,0.99521,0.43328,0.67333,0.57496,2.7289,0.08498,1.0162,0.43425,0.66095,0.56955,2.71547,0.08572,0.93406,0.4639,0.66156,0.58663,2.77461,0.08683,0.89251,0.497,0.66892,0.60967,2.78674,0.08949,0.89961,0.5039,0.66836,0.61766,2.80967,0.091
427,1.1287,0.36634,0.7267,0.51684,2.7338,0.08612,1.02832,0.40537,0.66361,0.54865,2.71971,0.08489,0.97716,0.41728,0.63576,0.56787,2.69367,0.08576,0.93758,0.43353,0.61598,0.57517,2.68776,0.085,0.939,0.43449,0.61736,0.56977,2.7172,0.08572,0.87413,0.4642,0.58534,0.58689,2.73791,0.08684,0.83886,0.49727,0.54839,0.60998,2.7306,0.08953,0.81767,0.50419,0.55351,0.61794,2.7706,0.09102
428,1.13903,0.36638,0.72492,0.51688,2.74949,0.08611,1.05649,0.40546,0.67032,0.54878,2.69882,0.0849,1.00099,0.41748,0.65052,0.568,2.72818,0.08576,0.98674,0.43368,0.62385,0.57537,2.71128,0.08501,0.98457,0.43465,0.64564,0.56992,2.72671,0.08571,0.90697,0.46442,0.64357,0.58701,2.74243,0.08684,0.87298,0.49747,0.59919,0.61016,2.77901,0.08954,0.88516,0.50436,0.59913,0.6181,2.79882,0.09102
429,1.10818,0.36641,0.72979,0.51689,2.73797,0.08613,1.03893,0.40551,0.68679,0.54887,2.69148,0.08493,1.03217,0.41754,0.67648,0.56807,2.70433,0.08577,1.0165,0.43371,0.65581,0.57547,2.7116,0.08502,1.02804,0.43464,0.67899,0.56998,2.67802,0.08573,0.99186,0.46443,0.65678,0.58708,2.72252,0.08685,0.96217,0.49746,0.6311,0.61025,2.73428,0.08956,0.96293,0.50439,0.64941,0.61814,2.83704,0.09102
430,1.11792,0.36649,0.72662,0.5169,2.7576,0.08612,1.02142,0.40565,0.6847,0.54895,2.73237,0.08492,0.99443,0.4177,0.67253,0.56816,2.73079,0.08577,0.96921,0.43387,0.66534,0.57555,2.71507,0.08502,0.97847,0.43479,0.66357,0.57007,2.7133,0.08575,0.9157,0.4646,0.64783,0.5872,2.74194,0.08685,0.86859,0.49765,0.63505,0.61034,2.75032,0.08959,0.84987,0.5046,0.62989,0.61823,2.77457,0.09103
431,1.12744,0.36656,0.72906,0.51689,2.74766,0.08615,1.03432,0.40576,0.70308,0.54896,2.71123,0.08493,0.98991,0.4179,0.68289,0.56819,2.71838,0.08578,0.97417,0.43404,0.6726,0.5756,2.72885,0.08503,0.99176,0.43491,0.68556,0.5701,2.72263,0.08576,0.91367,0.46481,0.67325,0.58722,2.72973,0.08686,0.90574,0.49783,0.64697,0.61039,2.77336,0.08959,0.92807,0.50471,0.64384,0.61826,2.78732,0.09104
432,1.10502,0.36668,0.72247,0.51691,2.73567,0.08618,1.04967,0.40585,0.6678,0.5491,2.70675,0.08493,1.02883,0.418,0.63232,0.56837,2.7224,0.08579,0.9788,0.43419,0.61831,0.57579,2.72678,0.08504,1.00992,0.43502,0.62669,0.57031,2.7173,0.08577,0.97768,0.46492,0.60066,0.58745,2.70162,0.08688,0.93738,0.49793,0.56321,0.61063,2.77476,0.0896,0.95752,0.50476,0.57094,0.61846,2.76937,0.09108
433,1.13746,0.36673,0.73643,0.51691,2.73861,0.0862,1.03541,0.40599,0.73258,0.54904,2.70028,0.08494,0.98248,0.41821,0.71715,0.56835,2.72221,0.08579,0.97156,0.43435,0.70988,0.57579,2.72789,0.08504,0.9803,0.43517,0.71392,0.57027,2.70267,0.08578,0.90301,0.46513,0.68707,0.58746,2.72792,0.08689,0.85841,0.49814,0.67916,0.61064,2.79855,0.08959,0.87488,0.50494,0.67459,0.61846,2.78924,0.09109
