batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
657,1.18735,0.37409,0.71415,0.51859,2.66186,0.08842,1.15951,0.43005,0.68179,0.5651,2.63001,0.08639,1.12899,0.43655,0.66693,0.56914,2.67809,0.08682,1.09575,0.47152,0.64289,0.59339,2.65379,0.08813,1.0711,0.47424,0.64865,0.59851,2.64396,0.09027,1.09738,0.46744,0.65723,0.59685,2.65025,0.08928,1.08069,0.47749,0.65781,0.59765,2.68945,0.08948,1.07896,0.52246,0.59234,0.62988,2.65793,0.0924,1.09339,0.51498,0.60109,0.62046,2.64613,0.09288,1.10684,0.51098,0.59448,0.61684,2.67679,0.09465
658,1.11337,0.37408,0.70471,0.51862,2.67083,0.08845,1.031,0.43005,0.63604,0.56521,2.6646,0.0864,1.014,0.43658,0.62835,0.56926,2.70509,0.08683,0.91721,0.47164,0.62069,0.59349,2.71097,0.08814,0.8764,0.47438,0.61455,0.59862,2.68692,0.09028,0.91472,0.46755,0.60796,0.59697,2.71426,0.08929,0.88527,0.47762,0.60895,0.59776,2.72852,0.08948,0.79776,0.5226,0.57495,0.63,2.7431,0.0924,0.83135,0.51511,0.60686,0.62056,2.74577,0.09288,0.85814,0.5111,0.61006,0.61693,2.71184,0.09466
659,1.09429,0.37411,0.69866,0.51865,2.66352,0.08851,0.90766,0.43025,0.6329,0.56532,2.64027,0.08642,0.9044,0.43676,0.62153,0.56938,2.69213,0.08684,0.84576,0.47184,0.61311,0.59359,2.67824,0.08816,0.8268,0.47459,0.62824,0.5987,2.63323,0.09032,0.85838,0.46774,0.6231,0.59704,2.6172,0.08933,0.84654,0.47779,0.62754,0.59783,2.62417,0.08953,0.7811,0.52275,0.58645,0.63007,2.61745,0.09243,0.81049,0.51526,0.60444,0.62064,2.61545,0.09293,0.79534,0.51128,0.59584,0.61702,2.59997,0.09471
660,1.09389,0.37416,0.70211,0.51868,2.68026,0.08853,0.9563,0.43038,0.63965,0.56543,2.67667,0.08642,0.95249,0.4369,0.63651,0.56949,2.69168,0.08686,0.90778,0.47193,0.62851,0.59366,2.69796,0.08816,0.89035,0.4747,0.62367,0.59877,2.69542,0.09033,0.89081,0.46787,0.64015,0.5971,2.67047,0.08935,0.87934,0.47791,0.63704,0.59788,2.64843,0.08955,0.80606,0.52289,0.62688,0.63009,2.69422,0.09244,0.82585,0.51537,0.62834,0.62067,2.72565,0.09293,0.86245,0.51137,0.62372,0.61705,2.69241,0.09472
661,1.09088,0.37421,0.70836,0.5187,2.67424,0.08854,0.92871,0.43054,0.66436,0.56546,2.64857,0.08642,0.91857,0.43706,0.66368,0.56953,2.7108,0.08686,0.82373,0.47217,0.66383,0.59368,2.75171,0.08814,0.82306,0.47491,0.67112,0.59876,2.68918,0.09033,0.86127,0.46804,0.67048,0.59709,2.65399,0.08936,0.84834,0.47808,0.66608,0.59788,2.70785,0.08955,0.74136,0.5231,0.64956,0.63009,2.70089,0.09244,0.77015,0.51557,0.64275,0.62068,2.68001,0.09294,0.77916,0.51156,0.63826,0.61707,2.62467,0.09476
662,1.08739,0.37427,0.71128,0.51872,2.68298,0.08855,0.92795,0.43065,0.6917,0.56547,2.67425,0.08642,0.94023,0.43716,0.67162,0.56956,2.71957,0.08687,0.91309,0.47223,0.62841,0.59373,2.73019,0.08815,0.88736,0.475,0.62802,0.59881,2.69407,0.09034,0.88102,0.46816,0.62855,0.59713,2.69318,0.08937,0.87372,0.47818,0.6409,0.59791,2.70111,0.08956,0.83502,0.52315,0.58467,0.63015,2.64229,0.09246,0.87149,0.51561,0.62542,0.62069,2.66175,0.09295,0.86243,0.51163,0.64523,0.61708,2.66246,0.09478
663,1.06629,0.37432,0.70647,0.51874,2.68006,0.08856,0.96726,0.43076,0.63997,0.56558,2.67889,0.08642,0.94734,0.43728,0.64889,0.56965,2.72861,0.08686,0.91395,0.47233,0.62342,0.59382,2.75813,0.08814,0.88977,0.4751,0.60786,0.59892,2.69704,0.09034,0.88284,0.46828,0.59857,0.59726,2.7162,0.08937,0.88966,0.47829,0.60244,0.59802,2.71283,0.08956,0.89848,0.52321,0.58319,0.63025,2.69253,0.09246,0.91256,0.51568,0.61053,0.62077,2.71257,0.09295,0.90058,0.5117,0.59086,0.61719,2.68347,0.0948
664,1.08821,0.37438,0.70693,0.51876,2.67335,0.08857,0.94939,0.4309,0.65089,0.56566,2.64859,0.08643,0.93187,0.43742,0.64518,0.56974,2.70319,0.08687,0.92942,0.4724,0.61578,0.59392,2.67459,0.08816,0.92787,0.47516,0.59293,0.59905,2.65055,0.09035,0.92794,0.46835,0.59968,0.59738,2.70543,0.08937,0.92289,0.47835,0.59637,0.59813,2.64867,0.08958,0.85308,0.52329,0.53646,0.63039,2.6273,0.09249,0.87397,0.51575,0.56612,0.6209,2.64166,0.09297,0.86759,0.5118,0.57743,0.6173,2.62257,0.09482
665,1.13248,0.37435,0.70844,0.51878,2.66688,0.0886,0.99312,0.43095,0.63277,0.56576,2.66788,0.08643,0.96314,0.43751,0.62355,0.56984,2.72868,0.08688,0.89141,0.4725,0.59661,0.59403,2.7316,0.08815,0.8833,0.47526,0.5914,0.59916,2.70631,0.09036,0.8933,0.46845,0.59205,0.59749,2.73456,0.08937,0.87525,0.47844,0.60553,0.59823,2.68434,0.08959,0.81123,0.52337,0.52939,0.63052,2.69743,0.09249,0.81677,0.51585,0.55216,0.62101,2.69765,0.09296,0.8265,0.51189,0.54654,0.61744,2.69664,0.09481
666,1.15329,0.37429,0.70873,0.51879,2.65892,0.08863,1.0921,0.43093,0.71917,0.56571,2.66081,0.08644,1.05823,0.43752,0.69662,0.56983,2.71733,0.08688,0.98888,0.47251,0.69191,0.59401,2.72102,0.08816,0.98652,0.47528,0.69259,0.59913,2.72663,0.09035,1.03227,0.46844,0.69298,0.59746,2.68957,0.08939,1.00004,0.47845,0.69342,0.59821,2.68368,0.0896,0.95569,0.52336,0.66587,0.6305,2.67376,0.0925,0.96064,0.51585,0.68145,0.62097,2.72562,0.09295,0.98782,0.51188,0.67999,0.61741,2.74754,0.0948
667,1.10688,0.37432,0.71676,0.51879,2.70075,0.08861,0.9159,0.43109,0.70154,0.56572,2.68001,0.08644,0.89984,0.4377,0.67674,0.56987,2.70868,0.08689,0.82434,0.47272,0.64795,0.59406,2.73845,0.08816,0.82086,0.4755,0.66813,0.59915,2.70594,0.09035,0.82903,0.46864,0.67137,0.59745,2.71186,0.08939,0.79335,0.47868,0.65756,0.59824,2.66602,0.08961,0.72744,0.52357,0.63363,0.63053,2.6588,0.0925,0.73999,0.51608,0.64607,0.62099,2.64193,0.09297,0.7599,0.51208,0.64988,0.61744,2.69071,0.09481
668,1.07828,0.37438,0.7103,0.51879,2.65341,0.08863,1.00483,0.43113,0.68274,0.56572,2.64756,0.08644,1.00025,0.43773,0.68336,0.56987,2.68114,0.0869,0.93474,0.47278,0.65432,0.59407,2.6701,0.08817,0.93138,0.47555,0.64119,0.59919,2.66675,0.09037,0.95076,0.46869,0.63626,0.59749,2.70036,0.08939,0.92353,0.47875,0.64121,0.59827,2.6687,0.08962,0.86084,0.52362,0.61147,0.63055,2.65111,0.09252,0.88632,0.51613,0.65022,0.62097,2.66361,0.09298,0.90732,0.51212,0.64754,0.61743,2.68648,0.09481
669,1.12841,0.37437,0.71431,0.51879,2.69364,0.08863,1.09618,0.43111,0.66878,0.56574,2.66468,0.08645,1.09901,0.43772,0.65932,0.5699,2.70662,0.08691,1.02664,0.47278,0.63401,0.59411,2.66088,0.0882,0.99055,0.47558,0.64143,0.59922,2.6673,0.09038,0.9922,0.46871,0.63967,0.59753,2.71166,0.08939,0.98291,0.47879,0.63123,0.59832,2.67109,0.08963,0.94108,0.52364,0.605,0.63059,2.63396,0.09254,0.98417,0.51614,0.63262,0.62098,2.66429,0.09298,0.98227,0.51212,0.63576,0.61745,2.67431,0.09483
670,1.13268,0.37437,0.70718,0.5188,2.6814,0.08861,1.05948,0.43116,0.67223,0.56579,2.66233,0.08646,1.04024,0.4378,0.68336,0.56993,2.72087,0.08691,0.96342,0.47291,0.66527,0.59415,2.73894,0.08819,0.95943,0.47572,0.64897,0.59928,2.7018,0.09038,0.9541,0.46885,0.63827,0.5976,2.71645,0.08939,0.94459,0.47893,0.65229,0.59837,2.67354,0.08964,0.82102,0.52384,0.65491,0.63061,2.61629,0.09257,0.869,0.51631,0.64434,0.62103,2.6636,0.093,0.88497,0.51227,0.65211,0.61748,2.60101,0.09488
671,1.13846,0.37432,0.70382,0.51882,2.66247,0.08863,1.0436,0.43121,0.64214,0.56588,2.65473,0.08646,1.02724,0.43786,0.65671,0.56999,2.71515,0.08691,0.91891,0.47304,0.64799,0.59417,2.7272,0.08819,0.914,0.47586,0.62503,0.59935,2.67976,0.0904,0.93346,0.46899,0.62994,0.59766,2.68781,0.08941,0.91155,0.47906,0.61576,0.59846,2.68308,0.08966,0.82503,0.52395,0.57148,0.63071,2.63414,0.09261,0.88692,0.51639,0.60544,0.62109,2.66956,0.09301,0.90018,0.51234,0.61619,0.61754,2.66824,0.0949
672,1.10145,0.37437,0.71463,0.51878,2.65122,0.08864,1.02335,0.43126,0.76336,0.56574,2.63276,0.08648,1.01322,0.43792,0.75338,0.56985,2.70453,0.08692,0.93832,0.47313,0.71992,0.59409,2.69123,0.08821,0.93198,0.47596,0.7193,0.59926,2.6529,0.09042,0.95117,0.46906,0.70961,0.5976,2.67824,0.08942,0.92044,0.47914,0.72066,0.59838,2.65933,0.08968,0.79514,0.52409,0.65866,0.63071,2.64146,0.09264,0.82978,0.51652,0.69332,0.62104,2.64081,0.09305,0.8534,0.51246,0.69331,0.61749,2.61201,0.09494
673,1.11285,0.37437,0.71332,0.51879,2.70661,0.0886,1.03221,0.43129,0.67128,0.5658,2.69011,0.08647,1.00328,0.43799,0.66925,0.5699,2.72816,0.08691,0.95378,0.4732,0.64506,0.59413,2.74728,0.0882,0.92786,0.47606,0.6351,0.59931,2.71269,0.09041,0.93699,0.46915,0.64545,0.59762,2.72805,0.08942,0.91192,0.47924,0.64072,0.59843,2.71201,0.08967,0.83222,0.5242,0.62087,0.63075,2.71432,0.09264,0.84723,0.51661,0.64168,0.62107,2.69818,0.09305,0.86591,0.51255,0.66673,0.6175,2.71375,0.09494
674,1.07487,0.37443,0.69988,0.51881,2.66372,0.08862,1.00675,0.43137,0.63319,0.5659,2.67339,0.08647,0.99751,0.43808,0.63126,0.57,2.72468,0.08691,0.9382,0.47328,0.61471,0.59424,2.6773,0.08822,0.91685,0.47614,0.6021,0.59942,2.67272,0.09043,0.93909,0.46922,0.59673,0.59774,2.64365,0.08945,0.93821,0.4793,0.60857,0.59852,2.63917,0.08971,0.90423,0.52422,0.54466,0.63088,2.67528,0.09265,0.92198,0.51664,0.56233,0.6212,2.63863,0.09307,0.92301,0.51259,0.58997,0.61759,2.66269,0.09496
675,1.11759,0.37447,0.71839,0.5188,2.69064,0.08864,0.97103,0.43148,0.66059,0.56599,2.659,0.08648,0.94532,0.43822,0.65022,0.5701,2.71048,0.08692,0.87674,0.47344,0.63719,0.59431,2.68341,0.08824,0.85857,0.47631,0.62313,0.59951,2.66026,0.09045,0.87094,0.46939,0.61771,0.59783,2.67737,0.08946,0.88006,0.47943,0.62656,0.59859,2.6782,0.08972,0.79564,0.52436,0.57678,0.63098,2.67191,0.09267,0.83613,0.51675,0.61274,0.62127,2.63078,0.0931,0.8372,0.51272,0.62237,0.61767,2.66713,0.09498
676,1.10425,0.37451,0.70555,0.51885,2.70147,0.08863,1.03721,0.43155,0.64791,0.56607,2.67532,0.08648,1.02981,0.43828,0.6509,0.57018,2.72995,0.08693,0.95911,0.47358,0.64248,0.59437,2.762,0.08824,0.96553,0.47643,0.63956,0.59957,2.70781,0.09046,0.94905,0.46951,0.64651,0.59789,2.73584,0.08946,0.94562,0.47954,0.64084,0.59867,2.67935,0.08972,0.89469,0.52446,0.63379,0.63103,2.74125,0.09267,0.95484,0.51679,0.6332,0.62132,2.71283,0.0931,0.92229,0.51283,0.6337,0.61772,2.69951,0.095
677,1.09939,0.37455,0.71105,0.51885,2.66438,0.08862,1.02335,0.43161,0.68096,0.56612,2.65756,0.08649,1.00492,0.43836,0.67456,0.57023,2.69456,0.08693,0.95584,0.47364,0.66516,0.59441,2.71066,0.08824,0.95871,0.47647,0.64749,0.59963,2.68434,0.09046,0.98423,0.46953,0.65192,0.59795,2.68465,0.08947,0.97097,0.47957,0.65233,0.59871,2.75752,0.0897,0.90378,0.52449,0.65369,0.63104,2.71223,0.09266,0.89511,0.51682,0.67798,0.6213,2.66456,0.0931,0.94667,0.51283,0.68725,0.6177,2.69522,0.095
678,1.11125,0.37454,0.69648,0.5189,2.69297,0.08861,0.9611,0.43171,0.62087,0.56624,2.66737,0.08649,0.95504,0.43847,0.62287,0.57035,2.70117,0.08694,0.89137,0.47378,0.60322,0.59453,2.7191,0.08826,0.88994,0.4766,0.60533,0.59976,2.67933,0.09048,0.89527,0.46965,0.60285,0.59807,2.69847,0.08948,0.87425,0.47971,0.61466,0.59881,2.70134,0.0897,0.7854,0.52465,0.58151,0.63114,2.70336,0.09266,0.80686,0.51697,0.59375,0.62141,2.67485,0.09312,0.81823,0.513,0.60144,0.61781,2.69616,0.09501
679,1.13452,0.37454,0.71052,0.51891,2.66205,0.08864,1.0866,0.4317,0.67329,0.56626,2.6456,0.0865,1.07795,0.43847,0.66303,0.57039,2.66638,0.08696,1.04416,0.47375,0.64976,0.59456,2.65862,0.08828,1.04788,0.47659,0.63712,0.59981,2.63261,0.09052,1.07093,0.46962,0.6391,0.59812,2.66946,0.08949,1.00793,0.47971,0.64116,0.59885,2.70552,0.0897,0.99497,0.52461,0.63008,0.63115,2.66334,0.09268,1.02281,0.51691,0.64639,0.62141,2.63272,0.09314,1.03912,0.51293,0.65353,0.61781,2.60846,0.09506
680,1.09191,0.37457,0.71101,0.51891,2.67456,0.08864,1.04733,0.43171,0.68022,0.56627,2.6528,0.08651,1.02584,0.43849,0.67445,0.57041,2.70065,0.08697,0.94768,0.47382,0.65911,0.59457,2.68738,0.08829,0.93908,0.47665,0.64702,0.59984,2.65783,0.09053,0.97176,0.46965,0.65095,0.59814,2.69228,0.0895,0.97424,0.47973,0.64168,0.59888,2.64203,0.08971,0.91212,0.52462,0.58715,0.63118,2.64231,0.09271,0.92382,0.51693,0.60423,0.62143,2.62392,0.09318,0.94768,0.51293,0.60934,0.61784,2.59525,0.0951
681,1.14179,0.37454,0.71435,0.51889,2.66706,0.08864,1.06642,0.43172,0.69058,0.56627,2.65964,0.08652,1.07488,0.4385,0.68525,0.57041,2.68812,0.08698,1.01454,0.47384,0.6631,0.59458,2.68035,0.0883,0.98961,0.47667,0.66111,0.59985,2.63765,0.09056,0.97399,0.4697,0.65912,0.59816,2.68104,0.0895,0.94584,0.47978,0.65938,0.5989,2.65285,0.08973,0.89282,0.52465,0.62438,0.6312,2.67142,0.09271,0.91842,0.51696,0.63749,0.62144,2.67376,0.09318,0.92707,0.51297,0.64822,0.61786,2.64052,0.09512
682,1.11532,0.37455,0.70813,0.51891,2.65526,0.08862,0.98757,0.43179,0.67348,0.5663,2.64252,0.08652,0.9794,0.43857,0.68374,0.57042,2.71818,0.08697,0.95894,0.47389,0.70453,0.59454,2.72582,0.08829,0.94871,0.47674,0.66549,0.59985,2.64301,0.09058,0.92465,0.4698,0.65199,0.59815,2.6409,0.08954,0.91778,0.47988,0.66757,0.59889,2.68342,0.08974,0.87485,0.52473,0.64709,0.63119,2.67517,0.09271,0.88929,0.51704,0.65691,0.62144,2.67533,0.09318,0.89835,0.51304,0.67858,0.61783,2.6892,0.09512
683,1.11056,0.37456,0.70527,0.51897,2.66392,0.08864,0.95619,0.43186,0.64288,0.5664,2.66182,0.08653,0.94684,0.43866,0.62444,0.57056,2.6902,0.08699,0.87136,0.47401,0.61333,0.59464,2.68153,0.08831,0.88069,0.47683,0.61298,0.59995,2.65976,0.0906,0.88827,0.4699,0.61498,0.59824,2.6807,0.08955,0.85793,0.48001,0.60071,0.599,2.69691,0.08974,0.79919,0.52484,0.56542,0.63129,2.60592,0.09276,0.83115,0.51714,0.59563,0.62151,2.65709,0.09319,0.84203,0.51314,0.61375,0.61788,2.6179,0.09515
684,1.10203,0.37458,0.70543,0.51899,2.65622,0.08864,0.97576,0.43193,0.64862,0.56648,2.66763,0.08653,0.96437,0.43873,0.65191,0.57062,2.72701,0.08699,0.9193,0.47409,0.63769,0.5947,2.69279,0.08832,0.88082,0.47694,0.60142,0.60007,2.70876,0.0906,0.90457,0.46998,0.61518,0.59835,2.6869,0.08956,0.90655,0.48007,0.59521,0.59913,2.69422,0.08974,0.83028,0.52491,0.58901,0.63136,2.67489,0.09277,0.87268,0.51716,0.60145,0.62158,2.65989,0.0932,0.8793,0.51317,0.60911,0.61795,2.65733,0.09515
685,1.1132,0.37461,0.70573,0.51901,2.65783,0.08865,1.00755,0.432,0.66298,0.56652,2.67419,0.08653,0.99729,0.4388,0.63957,0.57071,2.70925,0.08699,0.93094,0.47416,0.61425,0.59482,2.71796,0.08832,0.89831,0.47703,0.602,0.60018,2.69961,0.09061,0.91944,0.47008,0.60763,0.59844,2.67846,0.08957,0.88273,0.48019,0.60302,0.59921,2.69495,0.08975,0.83358,0.52498,0.55857,0.63146,2.6851,0.09278,0.86418,0.51723,0.564,0.6217,2.69935,0.0932,0.86863,0.51327,0.57542,0.61807,2.67304,0.09516
686,1.09715,0.37462,0.71335,0.519,2.67606,0.08862,0.98236,0.43208,0.68877,0.56652,2.6636,0.08653,0.97302,0.43889,0.68867,0.57071,2.71511,0.08699,0.90376,0.47427,0.6795,0.5948,2.6967,0.08832,0.89223,0.47715,0.66252,0.60017,2.75816,0.09059,0.90754,0.47019,0.65789,0.59844,2.71282,0.08956,0.90313,0.48028,0.65324,0.59923,2.65574,0.08977,0.86351,0.52505,0.6143,0.63149,2.71199,0.09278,0.85641,0.51731,0.64229,0.6217,2.6908,0.0932,0.89183,0.51334,0.64321,0.61809,2.72099,0.09516
687,1.12288,0.37464,0.71523,0.51899,2.67443,0.08863,1.00929,0.43216,0.68833,0.56651,2.66934,0.08653,1.00043,0.43897,0.67306,0.57072,2.72259,0.08699,0.91756,0.47438,0.6442,0.59483,2.65538,0.08835,0.90427,0.47725,0.63372,0.6002,2.66448,0.0906,0.9048,0.47028,0.64148,0.59847,2.67031,0.08956,0.88215,0.48039,0.62584,0.59928,2.6917,0.08977,0.81168,0.52516,0.59554,0.63154,2.68179,0.09278,0.84678,0.51741,0.62348,0.62171,2.67495,0.09321,0.84995,0.51344,0.63932,0.6181,2.70224,0.09515
688,1.12008,0.37466,0.71087,0.51902,2.67635,0.08863,1.02425,0.43221,0.7032,0.5665,2.6734,0.08653,1.05752,0.439,0.6863,0.57074,2.71666,0.087,0.99145,0.47441,0.66737,0.59485,2.73741,0.08834,0.96125,0.47729,0.68401,0.60018,2.76081,0.09058,0.98091,0.47033,0.67154,0.59846,2.68908,0.08956,0.97421,0.48042,0.68804,0.59925,2.67041,0.08977,0.92315,0.52519,0.64894,0.63152,2.6493,0.09279,0.9417,0.51743,0.67501,0.62167,2.68858,0.09322,0.9962,0.51343,0.64909,0.6181,2.67824,0.09515
689,1.12429,0.37468,0.70224,0.51905,2.64988,0.08864,1.05906,0.43224,0.63914,0.56659,2.65829,0.08654,1.05606,0.43901,0.62281,0.57084,2.68338,0.08701,0.9964,0.47442,0.6022,0.59495,2.67543,0.08834,0.96849,0.47733,0.58367,0.6003,2.65925,0.0906,0.97283,0.47037,0.5766,0.59861,2.67795,0.08958,0.94501,0.48047,0.58701,0.59937,2.67131,0.08978,0.8788,0.52524,0.55306,0.63163,2.68595,0.09279,0.90886,0.51746,0.56227,0.6218,2.60787,0.09326,0.90361,0.5135,0.57427,0.61823,2.62417,0.09517
690,1.12007,0.37465,0.70985,0.51906,2.67838,0.08864,0.98175,0.43232,0.68287,0.56661,2.66226,0.08654,0.9942,0.43909,0.66901,0.57088,2.72578,0.08701,0.95845,0.47449,0.61871,0.59503,2.69283,0.08834,0.93218,0.47742,0.61441,0.60038,2.67767,0.0906,0.93949,0.47046,0.61884,0.59868,2.68149,0.08959,0.94091,0.48054,0.6177,0.59945,2.66478,0.08979,0.88221,0.5253,0.57303,0.63172,2.66364,0.0928,0.90046,0.51752,0.59278,0.62189,2.66073,0.09327,0.91961,0.51355,0.58978,0.61833,2.68828,0.09518
691,1.14879,0.37461,0.71289,0.51904,2.68265,0.08864,0.99346,0.43244,0.70741,0.56657,2.68389,0.08654,1.00665,0.43918,0.7185,0.57081,2.72311,0.08701,0.95244,0.47456,0.70298,0.59497,2.69219,0.08836,0.92689,0.4775,0.7124,0.60031,2.67298,0.09061,0.91462,0.47057,0.68952,0.59865,2.65695,0.0896,0.92597,0.48061,0.68758,0.59941,2.68217,0.0898,0.89058,0.52533,0.69398,0.63163,2.61728,0.09283,0.88617,0.5176,0.68003,0.62183,2.66241,0.09329,0.90866,0.51362,0.69263,0.61826,2.6189,0.0952
692,1.08431,0.37467,0.70211,0.51906,2.6747,0.08865,0.98212,0.43249,0.62969,0.56667,2.66417,0.08654,0.96783,0.43923,0.63248,0.5709,2.73992,0.087,0.93862,0.4746,0.60136,0.59507,2.7273,0.08836,0.91073,0.47757,0.60109,0.60039,2.71249,0.09062,0.92389,0.47065,0.60153,0.59873,2.72994,0.0896,0.89293,0.4807,0.60186,0.59949,2.7457,0.08979,0.86991,0.52539,0.55619,0.63172,2.72928,0.09282,0.91135,0.5176,0.55779,0.62194,2.77395,0.09328,0.93502,0.51361,0.56477,0.61836,2.74178,0.0952
693,1.14274,0.37465,0.70783,0.51905,2.68591,0.08865,1.06007,0.43251,0.71304,0.56665,2.677,0.08654,1.06183,0.43924,0.68659,0.5709,2.74586,0.087,1.02975,0.47461,0.66543,0.59506,2.68651,0.08836,1.01304,0.47757,0.64599,0.60042,2.66899,0.09062,1.0298,0.47064,0.64766,0.59875,2.70294,0.0896,0.98708,0.48072,0.66085,0.5995,2.68806,0.08979,0.97221,0.52537,0.61247,0.63177,2.64121,0.09283,0.98619,0.51758,0.6435,0.62195,2.70392,0.09328,0.99461,0.51359,0.65513,0.61839,2.67013,0.09522
694,1.09704,0.3747,0.70939,0.51904,2.66322,0.08866,1.01215,0.43258,0.66595,0.56668,2.68018,0.08654,1.00057,0.43933,0.66614,0.57092,2.68439,0.087,0.97642,0.47465,0.63614,0.59512,2.73334,0.08836,0.96725,0.47761,0.6454,0.60046,2.72643,0.09063,0.99867,0.47066,0.63534,0.5988,2.68904,0.0896,0.96415,0.48077,0.62955,0.59957,2.66029,0.08981,0.89315,0.52545,0.58033,0.63187,2.62575,0.09286,0.94023,0.51761,0.62718,0.622,2.63065,0.0933,0.94725,0.51361,0.59703,0.61848,2.65903,0.09523
695,1.08825,0.37474,0.70836,0.51907,2.66916,0.08865,1.01272,0.43262,0.67504,0.56674,2.66201,0.08654,0.99296,0.43939,0.6679,0.57099,2.69464,0.087,0.93458,0.47473,0.64991,0.59519,2.6882,0.08837,0.91903,0.47769,0.64957,0.60053,2.68036,0.09064,0.92099,0.47076,0.63919,0.59888,2.69168,0.0896,0.88927,0.48088,0.64935,0.59964,2.69315,0.08981,0.8064,0.52559,0.60686,0.63196,2.69635,0.09286,0.85178,0.51771,0.6245,0.62208,2.64316,0.09333,0.86239,0.51372,0.62866,0.61855,2.66074,0.09524
696,1.10414,0.37476,0.69822,0.5191,2.63589,0.08869,0.9456,0.4327,0.6331,0.56683,2.63966,0.08656,0.91923,0.4395,0.6399,0.57107,2.68679,0.08701,0.89867,0.47482,0.62006,0.59527,2.68394,0.08838,0.88913,0.47778,0.60211,0.60062,2.64356,0.09065,0.89559,0.47085,0.60576,0.59897,2.66786,0.08962,0.87566,0.48098,0.60679,0.59973,2.64416,0.08984,0.81895,0.52566,0.58619,0.63202,2.64676,0.09288,0.86648,0.51777,0.60244,0.62213,2.62746,0.09335,0.86236,0.51378,0.60338,0.61862,2.62132,0.09526
697,1.09876,0.37479,0.70514,0.51911,2.68798,0.08869,1.0354,0.4327,0.70153,0.56682,2.67868,0.08656,1.00946,0.43954,0.6989,0.57104,2.702,0.08702,0.9428,0.4749,0.66402,0.59527,2.68139,0.0884,0.94722,0.47786,0.64113,0.60066,2.70981,0.09065,0.9641,0.4709,0.646,0.599,2.6534,0.08964,0.92842,0.48105,0.65027,0.59975,2.68233,0.08985,0.90845,0.52569,0.60142,0.63207,2.63888,0.0929,0.89554,0.51784,0.62019,0.62216,2.63957,0.09337,0.8885,0.51387,0.61722,0.61866,2.65876,0.09529
698,1.10816,0.37484,0.6988,0.51913,2.64677,0.08875,0.99739,0.43283,0.60718,0.56699,2.61834,0.0866,0.97097,0.43968,0.59839,0.57124,2.65808,0.08705,0.9222,0.47504,0.57076,0.59547,2.62131,0.08844,0.90549,0.47799,0.56653,0.60085,2.61374,0.09069,0.91684,0.47104,0.57335,0.59918,2.61485,0.08968,0.8907,0.4812,0.57333,0.59992,2.62334,0.08989,0.82502,0.52584,0.53541,0.63224,2.58686,0.09295,0.84093,0.518,0.54968,0.62232,2.60535,0.09341,0.83746,0.51403,0.5781,0.6188,2.52183,0.09537
699,1.11625,0.37484,0.70201,0.51914,2.66062,0.08875,1.00703,0.43288,0.63565,0.56708,2.64595,0.0866,0.98266,0.43974,0.63529,0.57132,2.7074,0.08705,0.89209,0.47515,0.61054,0.59556,2.69965,0.08844,0.89311,0.47811,0.6096,0.60094,2.68594,0.09069,0.90827,0.47115,0.59976,0.59929,2.67733,0.08969,0.87466,0.48132,0.58739,0.60005,2.69136,0.08989,0.82773,0.52593,0.53622,0.63235,2.64879,0.09297,0.83153,0.5181,0.57173,0.62241,2.64421,0.09343,0.85248,0.51413,0.5727,0.6189,2.62787,0.0954
700,1.10425,0.37486,0.70555,0.51918,2.67962,0.08878,0.98626,0.43295,0.62659,0.56721,2.64487,0.08662,0.95552,0.43985,0.62366,0.57146,2.69727,0.08706,0.87645,0.47529,0.59575,0.59569,2.70106,0.08845,0.88368,0.47824,0.58707,0.60107,2.64476,0.09072,0.90201,0.47126,0.59098,0.59942,2.70358,0.08969,0.86481,0.48145,0.59587,0.60018,2.67711,0.08992,0.81039,0.52605,0.5552,0.63247,2.66368,0.09299,0.81932,0.51824,0.57464,0.62253,2.62863,0.09347,0.85722,0.51423,0.58745,0.61903,2.67603,0.09541
