batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
175,1.22607,0.35825,0.77587,0.51351,2.84502,0.08334,1.05201,0.39186,0.75136,0.53947,2.88441,0.08413,1.05964,0.39361,0.77468,0.53886,3.0377,0.08446,0.94941,0.42452,0.72148,0.5632,3.00422,0.08438,0.96575,0.42156,0.68909,0.56741,2.90799,0.08588,0.94235,0.41855,0.6671,0.5639,3.03167,0.08544,0.87451,0.434,0.69068,0.56893,2.96767,0.08547,0.79848,0.48404,0.66855,0.6005,2.93132,0.08578,0.83316,0.47935,0.68096,0.59904,2.91837,0.08518,0.87981,0.48238,0.69681,0.59497,2.8712,0.08719
176,1.21191,0.35828,0.77442,0.51348,2.86768,0.08336,1.08746,0.39218,0.77915,0.53939,2.90868,0.08413,1.15407,0.39381,0.7944,0.53879,2.97442,0.08447,1.09464,0.42478,0.79528,0.56311,3.04519,0.08435,1.11644,0.42174,0.77189,0.56739,2.99183,0.08586,1.13405,0.41868,0.79173,0.56384,3.05943,0.08538,1.06234,0.43427,0.75887,0.56892,3.01343,0.08546,1.01066,0.48422,0.72259,0.60055,2.96644,0.08579,1.02968,0.47954,0.75712,0.59897,3.05823,0.08511,1.0792,0.48241,0.74931,0.59496,2.98972,0.08719
177,1.19976,0.35838,0.77633,0.51338,2.84699,0.08337,1.16735,0.39227,0.71855,0.53959,2.91296,0.0841,1.20241,0.39388,0.7514,0.53895,3.01849,0.08447,1.17519,0.42482,0.72056,0.56334,2.98202,0.08435,1.1849,0.42168,0.72982,0.56758,2.97235,0.08589,1.17907,0.4187,0.72119,0.56405,3.00766,0.08538,1.18318,0.43421,0.6999,0.56917,2.96784,0.08549,1.10248,0.48419,0.68503,0.60077,2.95918,0.08581,1.12203,0.47954,0.66861,0.59926,2.93998,0.08514,1.20605,0.48218,0.67914,0.59523,3.01016,0.0872
178,1.21495,0.35847,0.77325,0.51348,2.85257,0.08337,1.11588,0.39249,0.73747,0.53973,2.93945,0.08407,1.11989,0.39421,0.75123,0.5391,3.05678,0.08443,1.06411,0.42515,0.71248,0.56358,2.97794,0.08436,1.02598,0.42208,0.72676,0.56773,3.00702,0.08588,1.01967,0.41916,0.74368,0.56412,2.96927,0.08538,0.9844,0.43472,0.71356,0.56935,2.97225,0.08551,0.94222,0.48454,0.65893,0.60099,2.96716,0.08585,0.95529,0.47991,0.68978,0.59942,2.90761,0.08521,0.95835,0.48259,0.71431,0.59525,2.93245,0.08723
179,1.20311,0.35852,0.76167,0.51372,2.852,0.08335,1.13138,0.39266,0.68864,0.54009,2.85517,0.08409,1.14413,0.39439,0.693,0.53945,2.97421,0.08443,1.05206,0.42552,0.67483,0.56396,2.94319,0.08441,1.0457,0.42241,0.644,0.56823,2.94248,0.08591,1.07159,0.41947,0.6697,0.56452,2.97206,0.08539,1.0489,0.43504,0.66626,0.56973,2.90622,0.08557,0.95133,0.48488,0.59832,0.60148,2.95008,0.08592,0.95817,0.48029,0.62404,0.59982,2.90213,0.08525,0.96759,0.483,0.66158,0.59557,2.91615,0.08728
180,1.20992,0.35853,0.77798,0.5136,2.84046,0.08336,1.12432,0.3929,0.78585,0.53989,2.84155,0.08413,1.14772,0.39462,0.81261,0.53925,2.92637,0.08448,1.06593,0.42587,0.80754,0.56373,2.99959,0.0844,1.02908,0.42284,0.83998,0.56787,2.93078,0.08595,1.01774,0.42002,0.84979,0.56414,2.95568,0.08541,0.99963,0.43556,0.83387,0.56939,2.96988,0.08562,0.8175,0.48575,0.81932,0.60113,2.95602,0.08593,0.88659,0.48097,0.79718,0.59954,3.00079,0.08518,0.90332,0.48369,0.80142,0.59531,2.88331,0.0873
181,1.21787,0.35848,0.76625,0.51367,2.85208,0.08334,1.12703,0.39312,0.69648,0.54017,2.88738,0.08413,1.14286,0.39487,0.72622,0.53946,2.9757,0.0845,1.05121,0.42626,0.69517,0.564,3.03452,0.08439,1.01893,0.4233,0.69924,0.56809,3.00055,0.08592,1.05364,0.42043,0.68723,0.5644,3.00113,0.08542,0.95951,0.43612,0.70397,0.56957,2.97467,0.08564,0.90572,0.4863,0.64149,0.60138,3.01108,0.08592,0.95322,0.4814,0.64216,0.5998,2.9577,0.08518,0.95221,0.48414,0.68639,0.59548,2.99297,0.08725
182,1.21446,0.35852,0.76376,0.51371,2.83368,0.08337,1.20886,0.39304,0.72116,0.54029,2.88649,0.08414,1.20352,0.39488,0.73579,0.53959,2.93981,0.08451,1.11286,0.42642,0.71202,0.56417,2.95211,0.08442,1.08618,0.42347,0.68075,0.56835,2.98474,0.08591,1.06397,0.42068,0.68246,0.56463,3.00511,0.08541,1.06906,0.4363,0.64692,0.56989,2.98688,0.08562,1.0397,0.48637,0.62458,0.60168,2.95199,0.08597,1.01127,0.48162,0.64081,0.60005,2.98197,0.08515,1.07415,0.48418,0.62764,0.59582,2.9378,0.08723
183,1.22138,0.35853,0.77985,0.51374,2.88189,0.08338,1.1371,0.3933,0.7333,0.54044,2.88697,0.08416,1.12291,0.39519,0.74431,0.53974,3.0256,0.08447,1.0895,0.42673,0.74523,0.56426,2.96719,0.08445,1.0609,0.42381,0.71559,0.56853,2.94346,0.08592,1.05585,0.42108,0.71114,0.56482,2.93604,0.08543,1.03607,0.43669,0.70147,0.57007,2.98817,0.0856,0.98468,0.48671,0.66002,0.60189,2.96697,0.08597,1.07901,0.48179,0.68259,0.60022,2.92634,0.08517,1.09673,0.48436,0.67553,0.59605,2.96731,0.08722
184,1.26992,0.35838,0.77369,0.51374,2.85583,0.08337,1.23164,0.39325,0.71202,0.54065,2.8842,0.08415,1.24798,0.39523,0.73304,0.53994,3.00004,0.08448,1.19909,0.42671,0.7189,0.56442,2.98795,0.08445,1.16438,0.42388,0.70166,0.56877,2.99345,0.0859,1.13073,0.42122,0.68882,0.56512,2.9909,0.08541,1.09897,0.43693,0.73039,0.57014,2.955,0.0856,1.00644,0.48696,0.67165,0.60209,2.97579,0.086,1.03518,0.48196,0.69925,0.60028,2.98593,0.08518,1.08774,0.48444,0.70384,0.59616,2.99866,0.08723
185,1.20606,0.35845,0.77077,0.51378,2.8285,0.08343,1.10328,0.39352,0.7677,0.54059,2.88836,0.08416,1.13959,0.39545,0.80256,0.53978,2.96284,0.08448,1.04277,0.42707,0.77969,0.56437,2.98237,0.08447,0.991,0.42443,0.77471,0.5687,2.89912,0.08598,1.03244,0.42168,0.77227,0.56508,2.95935,0.08545,0.99899,0.43742,0.74872,0.57016,3.00675,0.08558,0.86262,0.48757,0.75841,0.60202,2.96889,0.08598,0.87917,0.48261,0.7337,0.6003,2.86518,0.08524,0.87102,0.48504,0.76309,0.59618,2.91919,0.08725
186,1.22066,0.35847,0.77787,0.51385,2.87487,0.08344,1.17488,0.39354,0.73839,0.54071,2.90464,0.08416,1.19995,0.39547,0.75589,0.53983,3.01982,0.08447,1.09569,0.42729,0.7186,0.56455,2.98542,0.08447,1.08933,0.4246,0.71274,0.56883,2.975,0.086,1.09126,0.42193,0.68415,0.56537,3.00048,0.08542,1.08787,0.43757,0.6781,0.57041,2.98676,0.08555,0.92823,0.488,0.5938,0.60256,2.90098,0.08605,0.95794,0.48299,0.64436,0.60062,2.89172,0.0853,1.01777,0.48521,0.65301,0.59652,2.93522,0.08733
187,1.23372,0.35847,0.77973,0.51394,2.84738,0.08345,1.15614,0.39368,0.76705,0.54068,2.93981,0.08414,1.17194,0.39558,0.77751,0.53983,3.02227,0.08445,1.20719,0.42722,0.7688,0.56454,3.00032,0.08447,1.14872,0.42465,0.75632,0.56883,2.99551,0.08598,1.1504,0.42196,0.76322,0.56538,2.94994,0.08546,1.10508,0.43769,0.7552,0.57039,3.00926,0.08553,1.03465,0.48808,0.71831,0.60256,2.94943,0.08608,1.10012,0.48298,0.74538,0.60058,2.97212,0.08532,1.11739,0.48521,0.75326,0.59646,2.92944,0.08735
188,1.21401,0.35846,0.76439,0.51402,2.83056,0.0835,1.13842,0.39387,0.73631,0.54079,2.88571,0.08413,1.15155,0.39575,0.72916,0.54001,2.95708,0.08448,1.04137,0.42761,0.70299,0.56474,2.97742,0.08449,1.08314,0.42489,0.68853,0.5691,2.95919,0.08597,1.08246,0.4222,0.69955,0.56558,2.98734,0.08545,1.02612,0.43806,0.69782,0.57057,2.98284,0.0855,0.89792,0.48857,0.6223,0.6029,2.90839,0.08609,0.98243,0.48325,0.64579,0.60085,2.91429,0.08533,0.94281,0.48561,0.69692,0.59655,2.92805,0.08735
189,1.1705,0.35867,0.7694,0.51409,2.85526,0.08351,1.10879,0.39409,0.70537,0.54104,2.92097,0.0841,1.08428,0.39614,0.74179,0.54013,3.0294,0.08446,1.0406,0.42797,0.69507,0.56497,3.04955,0.08444,1.00722,0.42531,0.70584,0.56925,2.93589,0.086,1.02812,0.42258,0.69566,0.56581,3.00721,0.08544,0.97521,0.43853,0.67635,0.57083,2.94664,0.0855,0.89392,0.48907,0.64077,0.60318,2.94323,0.08609,0.93264,0.48364,0.6802,0.60104,2.85128,0.08546,0.95852,0.48595,0.67937,0.59678,2.93249,0.0874
190,1.20385,0.35873,0.7726,0.51408,2.82978,0.08352,1.12874,0.39424,0.74293,0.5411,2.90147,0.08408,1.13467,0.39634,0.74407,0.54023,3.0042,0.08442,1.05635,0.42826,0.72706,0.56507,2.97589,0.08446,1.02879,0.42563,0.73876,0.56932,2.95407,0.08601,1.01136,0.42298,0.74348,0.56587,2.95968,0.08543,0.97385,0.43898,0.73143,0.57089,2.96849,0.0855,0.89436,0.4895,0.69189,0.60332,2.93149,0.08608,0.94631,0.48398,0.69468,0.60112,2.89799,0.0855,0.98496,0.48622,0.7234,0.59684,2.92943,0.08739
191,1.18983,0.35878,0.76518,0.51422,2.85589,0.08352,1.0389,0.39463,0.70535,0.54132,2.85993,0.08408,1.05728,0.39674,0.7204,0.54041,2.95726,0.08442,0.99862,0.42869,0.68007,0.56531,2.99506,0.08444,0.96184,0.42613,0.6632,0.5696,3.04993,0.08594,0.97828,0.42344,0.64909,0.56623,2.89736,0.0855,0.94583,0.43945,0.65582,0.5712,2.89635,0.08554,0.86124,0.49001,0.59758,0.6037,2.98674,0.08604,0.84484,0.48453,0.62984,0.60139,2.89005,0.08556,0.89346,0.48668,0.62054,0.59718,2.93241,0.08741
192,1.22867,0.35873,0.75631,0.51426,2.83294,0.08353,1.13103,0.39478,0.69114,0.5416,2.8809,0.08412,1.13704,0.3969,0.74081,0.54052,2.92603,0.08445,1.09327,0.42891,0.72379,0.56541,2.98032,0.08445,1.08194,0.42633,0.68854,0.56984,2.9492,0.08597,1.07839,0.42368,0.71368,0.5664,2.94349,0.08552,1.05328,0.4397,0.72554,0.57129,2.92547,0.08558,0.99105,0.49028,0.70753,0.60378,2.93493,0.08607,1.02944,0.48471,0.7279,0.60133,2.86124,0.08563,1.06238,0.48683,0.72231,0.59724,2.87642,0.08746
193,1.21088,0.35875,0.76153,0.5143,2.83601,0.08353,1.16723,0.39492,0.7249,0.54183,2.8975,0.08411,1.19929,0.39699,0.74214,0.54069,2.95526,0.08449,1.13445,0.42902,0.74178,0.5655,2.99095,0.08446,1.11515,0.42647,0.69285,0.57008,2.9837,0.08596,1.09478,0.42389,0.71365,0.56657,2.97068,0.08554,1.03868,0.44006,0.71011,0.57143,2.93474,0.08562,1.00881,0.49047,0.66936,0.60402,2.98108,0.08608,1.00952,0.48499,0.67816,0.60152,2.95959,0.08564,1.07064,0.48703,0.69923,0.59736,2.89508,0.08757
194,1.23108,0.35864,0.77257,0.51431,2.86548,0.08348,1.18088,0.39491,0.70119,0.54216,2.90023,0.08406,1.19486,0.39701,0.70862,0.54105,3.00259,0.08449,1.10802,0.42924,0.68565,0.56586,3.01646,0.08446,1.09301,0.4267,0.6794,0.57041,3.00318,0.08593,1.11975,0.42406,0.68789,0.56684,2.95315,0.08557,1.09022,0.44024,0.67628,0.57176,2.9677,0.08565,1.08308,0.49043,0.61548,0.60447,3.04328,0.08601,1.05936,0.48504,0.6386,0.60187,2.98086,0.0856,1.10362,0.48696,0.65733,0.59763,3.0074,0.08749
195,1.20216,0.35868,0.77968,0.51423,2.82856,0.0835,1.0498,0.39529,0.78798,0.54205,2.85799,0.08411,1.07337,0.39737,0.80425,0.54097,2.94731,0.08451,0.9831,0.42974,0.7928,0.56575,2.96212,0.08446,0.99691,0.42712,0.74859,0.5704,3.0167,0.08589,1.02857,0.42442,0.77457,0.56677,2.94542,0.08559,0.93544,0.44076,0.78459,0.57162,2.91959,0.08567,0.84686,0.49101,0.78469,0.60436,2.9422,0.08601,0.87392,0.48558,0.75239,0.60177,2.8844,0.08565,0.87487,0.48754,0.79451,0.59741,2.93979,0.08749
196,1.20222,0.35878,0.7807,0.51432,2.87481,0.08348,1.12777,0.39542,0.72368,0.54215,2.93441,0.08408,1.17047,0.39748,0.75166,0.54105,2.97668,0.0845,1.08004,0.42993,0.74074,0.56584,3.03106,0.08442,1.06389,0.42737,0.72241,0.57051,2.96348,0.0859,1.1158,0.42456,0.72665,0.56691,2.95967,0.0856,1.05422,0.44101,0.68426,0.57187,2.97497,0.08567,0.96325,0.49128,0.62204,0.60469,2.95021,0.08603,1.01226,0.48578,0.6541,0.60206,2.86279,0.08577,0.98865,0.48778,0.65755,0.59771,2.9595,0.08751
197,1.21446,0.35878,0.7566,0.51441,2.85371,0.08344,1.17956,0.39543,0.6858,0.54246,2.88979,0.08409,1.1902,0.39753,0.68954,0.54138,3.00783,0.08449,1.09793,0.43007,0.62099,0.56635,3.01592,0.08442,1.05193,0.42764,0.63402,0.57092,2.93567,0.08592,1.0844,0.42474,0.64239,0.5673,2.9783,0.08559,1.02634,0.44131,0.5951,0.57243,2.93584,0.08567,0.95737,0.49152,0.54594,0.60527,2.98653,0.08601,1.01543,0.4859,0.55344,0.60263,2.93027,0.0858,0.98573,0.488,0.5935,0.59818,2.89244,0.08754
198,1.21172,0.35871,0.76699,0.51447,2.86325,0.08345,1.18106,0.39546,0.68039,0.54276,2.86139,0.08411,1.23138,0.39747,0.69583,0.54167,3.01399,0.08447,1.14249,0.43014,0.64843,0.56677,2.97761,0.08444,1.10568,0.42779,0.63684,0.57135,2.97094,0.08594,1.13006,0.42483,0.65576,0.56768,2.97556,0.08559,1.11059,0.44139,0.65157,0.5728,2.95771,0.08566,1.01441,0.4917,0.59329,0.60569,2.91354,0.08603,1.05855,0.48599,0.6423,0.60291,2.91042,0.08583,1.03735,0.48809,0.65832,0.59843,2.9509,0.08753
199,1.21202,0.35884,0.76811,0.51444,2.81409,0.08346,1.14061,0.3957,0.71944,0.54299,2.88493,0.0841,1.14946,0.39774,0.74361,0.54181,2.93016,0.0845,1.1245,0.43039,0.75818,0.56681,2.99558,0.08441,1.07666,0.4282,0.70937,0.57155,2.95227,0.08597,1.07279,0.42519,0.72359,0.56779,2.9735,0.0856,1.06263,0.44176,0.70165,0.57297,2.99563,0.08563,1.02119,0.49209,0.68005,0.60583,2.9543,0.08604,1.01216,0.48638,0.68967,0.60301,2.98914,0.0858,1.01451,0.48855,0.71187,0.59851,2.9082,0.08757
200,1.2228,0.35883,0.77662,0.51442,2.81591,0.08345,1.11153,0.3959,0.76048,0.54293,2.90312,0.08409,1.15486,0.39786,0.76545,0.54181,2.95801,0.08449,1.09977,0.43056,0.72285,0.5669,2.9669,0.08441,1.08792,0.42832,0.73691,0.57156,2.98581,0.08597,1.10729,0.42533,0.73018,0.56786,3.03348,0.08558,1.03471,0.44207,0.71831,0.573,2.97903,0.08563,0.98503,0.49229,0.70692,0.60583,2.98733,0.086,1.04175,0.48649,0.71981,0.60303,3.00492,0.08577,1.01407,0.4887,0.71825,0.59857,2.99286,0.08753
201,1.21974,0.35876,0.76332,0.51446,2.83009,0.0835,1.23884,0.3957,0.72038,0.54306,2.8998,0.08407,1.23176,0.39776,0.7496,0.5418,2.91097,0.08454,1.10181,0.4307,0.7321,0.56698,2.96281,0.08441,1.07027,0.42855,0.71504,0.57165,2.93905,0.08596,1.09543,0.42549,0.71174,0.56797,2.9787,0.08557,1.08729,0.44228,0.7221,0.57304,2.93207,0.08566,1.01719,0.49241,0.67255,0.60604,3.00011,0.08597,1.04621,0.4866,0.7126,0.603,2.89315,0.08581,1.03387,0.48887,0.70142,0.59874,2.89279,0.08757
202,1.22309,0.35869,0.75895,0.51454,2.82467,0.08352,1.15431,0.39583,0.72022,0.54324,2.86521,0.08407,1.14275,0.39796,0.74113,0.54194,2.97712,0.08455,1.06349,0.43104,0.7233,0.5671,2.92271,0.08443,1.06416,0.42883,0.70508,0.57186,2.97991,0.08593,1.11848,0.4257,0.68375,0.5682,2.99588,0.08556,1.02324,0.44269,0.6766,0.57331,2.96327,0.08566,0.94375,0.49281,0.6154,0.60642,2.91087,0.08603,0.98801,0.48692,0.63136,0.60333,2.9698,0.0858,1.03319,0.48901,0.6572,0.59901,2.83506,0.08763
203,1.19807,0.35873,0.7613,0.51459,2.82676,0.08354,1.08048,0.39608,0.70868,0.54345,2.88665,0.08406,1.11685,0.39815,0.71514,0.54217,2.95782,0.08457,1.08392,0.43117,0.67708,0.56737,2.9796,0.08443,1.04998,0.42907,0.66353,0.57218,2.91421,0.08596,1.05875,0.42592,0.64793,0.56855,3.00185,0.08553,1.03396,0.44291,0.64768,0.57366,2.9389,0.08565,0.94805,0.49303,0.57947,0.60684,2.90483,0.08606,0.94559,0.48722,0.59961,0.60371,2.84328,0.08586,0.94729,0.48927,0.62891,0.59936,2.79303,0.08774
204,1.19737,0.35879,0.77544,0.51461,2.85571,0.08356,1.16326,0.39624,0.75147,0.54347,2.91878,0.08402,1.15401,0.39831,0.74591,0.54228,2.96044,0.08457,1.09859,0.43138,0.70305,0.56757,2.96095,0.08443,1.07834,0.42928,0.7167,0.57229,2.9948,0.08593,1.05625,0.4262,0.72077,0.5687,2.96503,0.08558,1.06471,0.44313,0.67934,0.57392,2.95742,0.08567,1.05254,0.49311,0.65726,0.60706,2.97447,0.08602,1.05899,0.48733,0.69593,0.60381,2.9862,0.0858,1.09938,0.48928,0.7093,0.59946,2.97753,0.08769
205,1.20435,0.35886,0.78518,0.51455,2.84279,0.08355,1.05937,0.39655,0.78888,0.54332,2.86455,0.08403,1.09984,0.39861,0.79596,0.5422,2.95862,0.08459,0.99552,0.4318,0.79779,0.5674,2.94696,0.08445,0.95682,0.42977,0.77563,0.57216,2.99261,0.08592,1.03427,0.42649,0.76965,0.56861,2.91989,0.08563,0.94587,0.44359,0.75511,0.57383,2.95328,0.0857,0.94151,0.49339,0.76548,0.60682,3.01969,0.08599,0.97749,0.48759,0.75941,0.60361,2.9092,0.08583,0.96496,0.48953,0.77156,0.59931,2.95364,0.08775
206,1.19757,0.35886,0.7651,0.51467,2.81673,0.08357,1.07168,0.39684,0.73138,0.54342,2.84025,0.08404,1.10105,0.39886,0.71845,0.54237,2.95467,0.08458,1.02398,0.4322,0.71088,0.56755,2.98081,0.08442,1.00544,0.43017,0.68274,0.57238,2.9409,0.08595,1.00969,0.42688,0.68478,0.56886,2.90288,0.08566,0.99756,0.44397,0.68113,0.57403,2.9354,0.08572,0.87419,0.49396,0.60801,0.60717,2.94497,0.08602,0.88592,0.48813,0.64644,0.60382,2.9493,0.08583,0.91296,0.49005,0.65027,0.59961,2.92822,0.08774
207,1.19337,0.3589,0.77627,0.51452,2.81483,0.08356,1.11857,0.39696,0.75615,0.54338,2.87421,0.08403,1.12332,0.39903,0.74842,0.54242,2.95535,0.08458,1.08404,0.43236,0.73064,0.5676,2.94202,0.08444,1.0692,0.43035,0.69345,0.57252,2.96013,0.08595,1.07153,0.42705,0.69868,0.56902,2.90041,0.08568,1.02889,0.44419,0.68502,0.57421,2.94662,0.08571,0.91025,0.49432,0.58862,0.60755,3.01313,0.08598,0.9608,0.48837,0.60946,0.60415,2.84656,0.08589,0.98059,0.49025,0.6544,0.59983,2.91571,0.08771
208,1.21557,0.35893,0.75164,0.51474,2.82507,0.08357,1.14268,0.39707,0.67913,0.54373,2.86461,0.08406,1.15406,0.39921,0.65804,0.54289,2.99476,0.08456,1.09541,0.43258,0.62986,0.56805,2.9933,0.08442,1.03919,0.43063,0.61969,0.573,2.93692,0.08597,1.04691,0.42733,0.63202,0.56945,2.92414,0.0857,0.99942,0.44451,0.58357,0.57479,2.90387,0.08576,0.92522,0.49466,0.60002,0.60793,2.88506,0.08603,0.91228,0.4888,0.587,0.60461,2.85532,0.08597,0.94146,0.49063,0.6281,0.6002,2.88445,0.08773
209,1.2059,0.35897,0.76897,0.51471,2.8299,0.0836,1.04988,0.39752,0.74564,0.54374,2.86852,0.08407,1.06797,0.39966,0.74932,0.54294,2.97382,0.08456,0.97272,0.43318,0.69365,0.56829,2.95483,0.08444,0.97346,0.43118,0.72545,0.57309,3.01687,0.08592,0.99159,0.42784,0.71983,0.56958,2.97759,0.08571,0.94313,0.44508,0.71604,0.57494,3.0219,0.08572,0.82086,0.49533,0.63526,0.60824,2.96903,0.08602,0.87222,0.48938,0.64596,0.60489,2.9114,0.08598,0.87246,0.49122,0.66557,0.60049,3.0778,0.08765
210,1.18806,0.35908,0.77217,0.51461,2.83866,0.08361,1.13836,0.39763,0.75407,0.54374,2.8931,0.08406,1.12465,0.39985,0.75618,0.54294,2.92411,0.0846,1.03002,0.43349,0.76461,0.56823,2.93204,0.08446,0.99551,0.43163,0.75534,0.573,2.94067,0.08595,1.01863,0.4282,0.74829,0.56956,2.97787,0.08575,0.94129,0.44561,0.74625,0.57489,2.95969,0.08572,0.81815,0.49598,0.70231,0.60825,2.94228,0.08602,0.86796,0.48995,0.68869,0.60491,2.91495,0.086,0.89532,0.49168,0.71161,0.6005,2.90436,0.08769
211,1.18073,0.35922,0.78572,0.51464,2.82788,0.08363,1.01406,0.39805,0.69316,0.54396,2.88835,0.08404,1.06079,0.40019,0.71356,0.54311,2.98925,0.08458,0.97811,0.4339,0.68663,0.56845,2.99731,0.08447,0.96147,0.43206,0.68475,0.57319,2.94842,0.08598,0.98678,0.42859,0.72018,0.56965,2.90017,0.0858,0.9334,0.44604,0.69801,0.57503,3.01029,0.08568,0.8452,0.49642,0.63382,0.60851,2.97179,0.086,0.89121,0.49031,0.64221,0.60511,2.97384,0.08599,0.89893,0.49204,0.65273,0.60072,2.98473,0.08765
212,1.19332,0.35922,0.76637,0.51459,2.81174,0.08364,1.13922,0.39812,0.76015,0.54388,2.87033,0.08406,1.14726,0.40028,0.75765,0.54308,2.93619,0.08461,1.04739,0.43421,0.76467,0.56837,2.9565,0.08448,1.01212,0.43242,0.77436,0.57306,2.9366,0.08602,1.04458,0.42889,0.78522,0.56953,2.99899,0.08577,1.0103,0.44637,0.73628,0.57503,2.94325,0.08571,0.89357,0.49692,0.748,0.60845,2.94172,0.086,0.94877,0.49068,0.75015,0.60497,2.95682,0.08598,0.98753,0.49236,0.74165,0.60071,2.84811,0.0877
213,1.1739,0.35936,0.76601,0.51462,2.835,0.08366,1.06537,0.39845,0.73166,0.54395,2.86915,0.08405,1.08581,0.40062,0.76144,0.54308,2.99203,0.08457,1.04045,0.43449,0.73102,0.56843,2.98494,0.08447,1.0171,0.43276,0.76011,0.573,2.89951,0.08606,1.01454,0.42927,0.76583,0.5694,2.974,0.08575,0.96024,0.44681,0.77028,0.57484,2.9842,0.08568,0.89394,0.49733,0.71618,0.60845,2.97197,0.08601,0.93339,0.49103,0.74127,0.60489,2.9489,0.08596,0.95715,0.49267,0.72511,0.60072,2.86688,0.08776
214,1.19621,0.35942,0.76615,0.51457,2.83371,0.08362,1.11968,0.39855,0.73228,0.54402,2.88999,0.08402,1.13033,0.40075,0.7308,0.54316,2.95792,0.08458,1.02994,0.43475,0.72543,0.5685,2.9758,0.08447,1.03242,0.43299,0.70706,0.57316,2.97925,0.08605,1.0799,0.42943,0.70025,0.56959,2.97621,0.08573,1.00272,0.44708,0.7069,0.57499,2.93412,0.08569,0.94265,0.49756,0.67918,0.60865,2.96217,0.08599,0.99686,0.49116,0.68982,0.60498,2.9874,0.08593,1.00927,0.49277,0.76193,0.60068,2.96738,0.08774
215,1.20003,0.35938,0.74909,0.5147,2.81909,0.08364,1.20902,0.39845,0.66625,0.54446,2.83812,0.08403,1.20868,0.40069,0.68648,0.54354,2.9224,0.08461,1.14741,0.4347,0.6334,0.56906,2.96032,0.08447,1.11357,0.43298,0.62667,0.57371,2.92084,0.08607,1.14711,0.42942,0.62295,0.57014,2.92688,0.08577,1.12549,0.44708,0.60222,0.57563,2.89551,0.08574,1.0381,0.49762,0.56818,0.60929,2.95216,0.08597,1.07006,0.49121,0.57884,0.60556,2.88442,0.08597,1.04681,0.49277,0.6099,0.60118,2.93999,0.08773
216,1.20239,0.35944,0.75618,0.51473,2.82177,0.08362,1.04984,0.39882,0.71551,0.5446,2.84213,0.08406,1.05898,0.40105,0.74467,0.54361,2.9257,0.08465,0.977,0.43519,0.7057,0.56927,2.97447,0.08446,0.97131,0.43344,0.70179,0.5739,2.90077,0.08611,0.99436,0.42986,0.71574,0.57029,2.98427,0.08574,0.91274,0.44767,0.69122,0.5758,2.92328,0.08578,0.82617,0.49824,0.69116,0.60942,2.93237,0.08598,0.87525,0.49174,0.68471,0.6057,2.89039,0.08601,0.90376,0.49323,0.65734,0.6015,2.88919,0.08775
217,1.16265,0.35952,0.75711,0.51479,2.82082,0.08364,1.04619,0.39915,0.72535,0.54466,2.8715,0.08406,1.06229,0.40141,0.72413,0.54373,2.96819,0.08462,0.99769,0.43555,0.7036,0.5694,2.98105,0.08444,1.00769,0.43378,0.67224,0.57411,2.90099,0.08616,0.99738,0.43022,0.68521,0.57048,2.93898,0.08576,0.99749,0.44799,0.69106,0.57595,2.92406,0.0858,0.9341,0.4985,0.61655,0.60976,2.91104,0.086,0.92507,0.49209,0.65138,0.6059,2.93405,0.08603,0.95357,0.49349,0.65261,0.60175,2.86534,0.08784
218,1.16877,0.35961,0.76104,0.51474,2.82148,0.08367,1.03112,0.39951,0.73754,0.54466,2.86142,0.08407,1.06411,0.40171,0.73573,0.5438,2.94041,0.08461,1.02524,0.43583,0.69839,0.56951,2.91969,0.08446,1.02059,0.43408,0.7163,0.57417,2.93499,0.08617,1.02036,0.43052,0.70919,0.57058,2.94145,0.08577,1.00259,0.44829,0.67722,0.57614,2.87842,0.08585,0.94983,0.4988,0.6137,0.61006,2.85491,0.08607,0.96956,0.49235,0.64622,0.60609,2.84403,0.08607,1.03528,0.49363,0.65169,0.60198,2.79868,0.08799
