batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
64,1.32881,0.34502,0.85719,0.50522,2.98949,0.08379,1.35979,0.34273,0.86677,0.50496,3.06414,0.08309,1.33324,0.35356,0.86176,0.50854,3.0313,0.08325,1.33663,0.35413,0.8475,0.51819,3.13052,0.08327,1.26687,0.36391,0.82601,0.51755,3.12315,0.08299,1.24584,0.38975,0.83915,0.52157,3.12354,0.08476,1.15859,0.39612,0.82596,0.55962,3.1271,0.08453
65,1.34486,0.34479,0.84563,0.50534,3.01099,0.08383,1.38642,0.34264,0.88489,0.50489,3.04987,0.08308,1.32871,0.35367,0.84565,0.50878,3.04442,0.08335,1.36671,0.35423,0.85536,0.51827,3.11903,0.08329,1.30392,0.36422,0.84607,0.51783,3.15452,0.08294,1.25103,0.39011,0.83599,0.52178,3.11232,0.0848,1.26992,0.39645,0.79954,0.55998,3.06034,0.08463
66,1.31569,0.34489,0.84535,0.50547,2.98329,0.08394,1.3716,0.34274,0.85954,0.50505,3.06906,0.08307,1.2754,0.35414,0.85451,0.50887,3.08588,0.08331,1.33354,0.35445,0.84835,0.51837,3.13295,0.08327,1.21484,0.36509,0.84491,0.51825,3.13349,0.08289,1.19889,0.3909,0.7823,0.52246,3.12718,0.08477,1.15831,0.3975,0.81124,0.56033,3.03626,0.08471
67,1.3094,0.34504,0.83866,0.50554,2.99549,0.08398,1.34019,0.34297,0.8689,0.50502,3.05834,0.08303,1.29848,0.35441,0.83937,0.50909,3.06267,0.08332,1.3249,0.35474,0.86043,0.51834,3.05772,0.08338,1.26546,0.36557,0.83451,0.51856,3.09692,0.08293,1.19908,0.39153,0.84767,0.52271,3.0612,0.08487,1.17358,0.39841,0.85357,0.56019,3.05757,0.08483
68,1.30584,0.34517,0.84485,0.50557,3.00245,0.08402,1.37315,0.34295,0.87933,0.50499,3.07589,0.08302,1.29666,0.35464,0.8449,0.50928,3.06163,0.08336,1.31561,0.35507,0.87277,0.51824,3.12165,0.08334,1.26046,0.36605,0.84859,0.51884,3.06184,0.08307,1.23361,0.39184,0.87695,0.52266,3.11532,0.08489,1.19354,0.39902,0.85765,0.55989,3.08656,0.08494
69,1.33027,0.34508,0.8466,0.50569,2.98456,0.08402,1.3578,0.34303,0.84891,0.5051,3.05324,0.08303,1.3036,0.35489,0.8729,0.50923,3.08394,0.08334,1.30352,0.35544,0.84901,0.51836,3.10656,0.08332,1.27744,0.36641,0.89099,0.51879,3.06191,0.0832,1.21,0.39233,0.86353,0.52252,3.09948,0.0849,1.17473,0.39974,0.88145,0.55933,3.06904,0.08497
70,1.31552,0.34532,0.84368,0.50573,2.97506,0.08405,1.3383,0.34324,0.84844,0.50529,3.05812,0.08305,1.30613,0.3551,0.83497,0.50942,3.05226,0.08332,1.33264,0.35561,0.85417,0.5184,3.09848,0.08331,1.25174,0.36689,0.81603,0.5192,3.109,0.0832,1.2369,0.39267,0.82069,0.52281,3.09677,0.08492,1.17396,0.40048,0.80726,0.55943,3.04512,0.08498
71,1.31382,0.34521,0.84906,0.50571,2.99465,0.08402,1.3581,0.34325,0.84875,0.50552,3.0646,0.08302,1.32729,0.35514,0.8183,0.50985,3.05302,0.0833,1.34146,0.35571,0.8223,0.51877,3.07986,0.08328,1.29278,0.36723,0.79103,0.51994,3.06959,0.08325,1.28613,0.39266,0.80844,0.52323,3.07439,0.085,1.30234,0.4004,0.72864,0.56011,3.07824,0.085
72,1.31308,0.34515,0.83638,0.50568,2.9652,0.08407,1.35374,0.34331,0.85905,0.50557,3.05446,0.08303,1.31531,0.35524,0.83315,0.51007,3.03583,0.08329,1.33266,0.35584,0.82334,0.51904,3.08108,0.08333,1.26922,0.36757,0.83074,0.52028,3.12279,0.0832,1.23349,0.39298,0.84027,0.52339,3.10806,0.08501,1.18611,0.40098,0.81223,0.56018,3.04898,0.08506
73,1.32541,0.34541,0.84799,0.50576,2.99519,0.08413,1.33716,0.34346,0.87366,0.50554,3.02968,0.08313,1.26392,0.35571,0.83185,0.51034,3.07331,0.08319,1.28911,0.35631,0.8331,0.51927,3.08815,0.08332,1.23902,0.36824,0.84508,0.5205,3.02292,0.08329,1.19343,0.39359,0.80603,0.52378,3.1033,0.08505,1.11008,0.40213,0.82215,0.56018,3.11806,0.08505
74,1.30002,0.34577,0.85069,0.50578,2.98477,0.08405,1.32115,0.34375,0.87759,0.50548,3.07339,0.08313,1.22805,0.35641,0.81637,0.5107,3.08664,0.08312,1.32493,0.35649,0.81481,0.51963,3.06737,0.08337,1.24378,0.36879,0.85845,0.52069,3.04452,0.08344,1.21061,0.39401,0.81223,0.52413,3.10446,0.08505,1.1341,0.40305,0.80258,0.56038,3.05132,0.08514
75,1.30472,0.34586,0.84226,0.50583,2.96668,0.08409,1.33356,0.34393,0.83974,0.50564,3.05729,0.08313,1.25661,0.35686,0.8311,0.51087,3.03775,0.08315,1.32126,0.35666,0.82939,0.51986,3.07416,0.08338,1.20977,0.36954,0.85102,0.52093,3.06415,0.08351,1.16633,0.39481,0.82015,0.52443,3.11418,0.08505,1.1586,0.40371,0.79671,0.56053,3.07952,0.08519
76,1.31139,0.34559,0.83504,0.50599,2.97359,0.08414,1.34695,0.34399,0.85357,0.5057,3.04959,0.08315,1.29632,0.357,0.80663,0.51122,3.04591,0.08315,1.28206,0.35704,0.81414,0.52012,3.03103,0.08347,1.24134,0.37009,0.8069,0.52129,3.10882,0.08343,1.15598,0.39551,0.82467,0.52458,3.05016,0.08514,1.16818,0.40443,0.78585,0.56063,3.09838,0.0851
77,1.30153,0.3457,0.83931,0.50614,3.00094,0.08419,1.32635,0.34426,0.83521,0.50593,3.04896,0.08315,1.30704,0.35707,0.80643,0.51168,3.0519,0.08318,1.31461,0.35727,0.79781,0.5206,3.10592,0.08337,1.24881,0.37061,0.78724,0.52207,3.10447,0.08339,1.21952,0.39586,0.76615,0.52531,3.07246,0.08523,1.20921,0.40492,0.72756,0.56157,3.13315,0.08499
78,1.30183,0.34578,0.84386,0.50624,3.00563,0.08415,1.33531,0.34446,0.84104,0.50612,3.06084,0.08317,1.28573,0.35731,0.85024,0.51176,3.04763,0.0832,1.31214,0.35744,0.83695,0.52066,3.08328,0.08338,1.2414,0.37104,0.83824,0.52223,3.1034,0.08334,1.21141,0.39624,0.81765,0.52557,3.11542,0.08517,1.14224,0.40561,0.8301,0.5614,3.07405,0.08497
79,1.3185,0.34593,0.83145,0.50646,2.98598,0.08419,1.33289,0.34462,0.83924,0.50625,3.05295,0.08315,1.31091,0.35734,0.82613,0.51196,3.04025,0.0832,1.35912,0.3574,0.82821,0.52083,3.12994,0.08335,1.29641,0.37108,0.80746,0.52256,2.99544,0.08349,1.26298,0.39628,0.78416,0.52607,3.10824,0.08514,1.31385,0.40519,0.72818,0.562,3.11318,0.0849
80,1.28848,0.34625,0.83247,0.50659,2.97874,0.08417,1.31624,0.34495,0.84268,0.50647,3.05067,0.08314,1.27568,0.35763,0.81831,0.51225,3.04606,0.08321,1.27768,0.35785,0.80595,0.52122,3.0954,0.0833,1.22046,0.37173,0.82046,0.52293,3.12262,0.08344,1.14415,0.39717,0.77694,0.52673,3.08945,0.08513,1.15748,0.406,0.74211,0.56263,3.01698,0.08501
81,1.2899,0.34619,0.83838,0.5066,2.96656,0.08418,1.31434,0.34515,0.82944,0.50675,3.03592,0.08316,1.28135,0.35785,0.83129,0.51242,3.0435,0.08323,1.30919,0.35806,0.81828,0.5215,3.08138,0.08334,1.2544,0.37215,0.85737,0.52304,3.08395,0.08346,1.18208,0.39773,0.76426,0.52743,3.10991,0.08508,1.19696,0.40638,0.76241,0.56315,3.13929,0.08488
82,1.29796,0.3464,0.84199,0.50671,2.96803,0.08417,1.29352,0.34551,0.85077,0.50678,3.04572,0.08318,1.27461,0.35809,0.84459,0.51254,3.0294,0.08324,1.30223,0.35828,0.83911,0.52155,3.08762,0.08331,1.2706,0.37235,0.80254,0.52342,3.10964,0.08345,1.21456,0.39803,0.78744,0.52795,3.08354,0.08508,1.20273,0.40677,0.8086,0.56335,3.082,0.08492
83,1.28517,0.34661,0.83334,0.50671,2.96641,0.08415,1.31122,0.34574,0.84105,0.50687,3.0372,0.08318,1.27464,0.35832,0.84037,0.51257,3.06527,0.08321,1.32249,0.35841,0.84475,0.52153,3.08912,0.08333,1.25823,0.37262,0.83265,0.52365,3.08674,0.08347,1.27411,0.39791,0.81847,0.52803,3.07885,0.08509,1.25746,0.40681,0.79397,0.56348,3.02302,0.08496
84,1.29791,0.34655,0.82988,0.50671,2.96127,0.08412,1.33381,0.34585,0.84604,0.5069,3.0299,0.08321,1.27789,0.35846,0.82848,0.51266,3.05071,0.08321,1.31213,0.35854,0.82646,0.52166,3.09105,0.08332,1.28418,0.37269,0.84254,0.52374,3.03207,0.08349,1.25109,0.39796,0.81994,0.52815,3.04581,0.08512,1.20919,0.40711,0.78717,0.56364,3.11978,0.08485
85,1.29174,0.34664,0.84141,0.50667,2.97291,0.0841,1.33679,0.34588,0.84699,0.50693,3.03097,0.08323,1.28708,0.3586,0.83639,0.51266,3.0315,0.08327,1.35656,0.35852,0.84066,0.52169,3.02271,0.08338,1.31021,0.3727,0.83232,0.52392,3.08347,0.08348,1.26197,0.39802,0.81299,0.52831,3.1259,0.08509,1.22507,0.40731,0.80136,0.56372,3.06267,0.08487
86,1.2986,0.34708,0.83248,0.50677,2.95472,0.08413,1.32158,0.34606,0.82728,0.50709,3.03362,0.08323,1.26934,0.35877,0.83372,0.51278,3.05755,0.08323,1.31607,0.35864,0.81646,0.5219,3.06966,0.0834,1.25992,0.37294,0.8127,0.52423,3.06619,0.08348,1.22698,0.39822,0.78806,0.52865,3.08044,0.08512,1.20171,0.40762,0.78867,0.56394,3.05938,0.08486
87,1.29439,0.3473,0.8334,0.50683,2.97833,0.08412,1.29382,0.3463,0.83035,0.50727,3.03033,0.08323,1.23122,0.35921,0.81853,0.51294,3.04022,0.08318,1.25419,0.35902,0.82595,0.52196,3.02383,0.08345,1.15242,0.37372,0.81746,0.52445,3.06495,0.08346,1.10473,0.39905,0.76404,0.52912,3.08531,0.08512,1.01328,0.40892,0.74999,0.56431,3.05981,0.08485
88,1.29812,0.3474,0.83925,0.50688,2.96353,0.08407,1.32444,0.34644,0.84406,0.50733,3.05145,0.08321,1.28684,0.35933,0.81795,0.51308,3.02659,0.08317,1.3113,0.35911,0.8102,0.52215,3.0676,0.08344,1.2331,0.37402,0.83512,0.52455,3.01227,0.08354,1.24032,0.39919,0.81085,0.52922,3.07846,0.08511,1.18859,0.40933,0.80352,0.56434,3.11374,0.0847
89,1.29492,0.34744,0.8224,0.50703,2.96253,0.0841,1.30951,0.34661,0.8168,0.50757,3.0029,0.08325,1.24191,0.35969,0.79157,0.51341,3.0471,0.08317,1.28159,0.3593,0.79265,0.52248,3.06518,0.08346,1.18196,0.37459,0.78874,0.52501,3.04963,0.08357,1.15592,0.39972,0.74839,0.52987,3.01197,0.0852,1.14103,0.40987,0.74791,0.56478,3.07816,0.08471
90,1.29064,0.34754,0.84091,0.50696,2.95101,0.08412,1.31005,0.34679,0.84208,0.50761,3.03094,0.08324,1.27245,0.35985,0.83171,0.51341,3.01568,0.0832,1.28875,0.35954,0.85321,0.52233,3.07127,0.08343,1.17803,0.3752,0.85787,0.52498,3.06303,0.0836,1.15906,0.40031,0.82608,0.52993,3.07849,0.08517,1.09498,0.41076,0.82342,0.56463,3.04722,0.08476
91,1.29405,0.34752,0.82302,0.50706,2.95861,0.08412,1.31504,0.34696,0.82716,0.50778,3.01497,0.08326,1.25954,0.36005,0.81985,0.51351,3.01933,0.08319,1.2584,0.35986,0.80359,0.52249,3.03989,0.08345,1.21924,0.37561,0.78052,0.5254,3.00622,0.08365,1.15521,0.40082,0.76956,0.53036,3.09944,0.08515,1.15957,0.4112,0.7414,0.56496,3.10062,0.08473
92,1.30145,0.34743,0.83266,0.50704,2.9587,0.08411,1.30433,0.34712,0.83508,0.50784,3.02967,0.08329,1.26641,0.36022,0.81316,0.51368,2.98611,0.08324,1.3005,0.36001,0.79938,0.52275,3.04982,0.08345,1.24541,0.37589,0.82283,0.52553,3.0715,0.08361,1.1722,0.40127,0.80782,0.5305,3.06909,0.08515,1.15629,0.41173,0.85613,0.5646,3.00166,0.08477
93,1.30264,0.34739,0.82994,0.50716,2.95418,0.08412,1.33234,0.34718,0.83529,0.50792,3.03167,0.0833,1.28955,0.36021,0.82135,0.51379,3.04033,0.08324,1.30474,0.36007,0.84452,0.52268,3.07764,0.08343,1.26881,0.37596,0.81573,0.52563,3.04645,0.08362,1.16682,0.40166,0.82463,0.53051,3.07099,0.08513,1.19669,0.41184,0.78667,0.5646,2.98627,0.08488
94,1.28369,0.34748,0.81796,0.50728,2.95123,0.08416,1.29421,0.34739,0.81726,0.50807,3.03335,0.08328,1.24981,0.36047,0.80796,0.51398,3.0308,0.08328,1.28706,0.36028,0.79999,0.52286,3.09491,0.08342,1.20735,0.37636,0.76616,0.52616,3.05448,0.08365,1.16002,0.40219,0.78068,0.53078,3.04592,0.08515,1.17393,0.41215,0.76552,0.56475,3.03108,0.08486
95,1.28961,0.34754,0.81991,0.50737,2.9691,0.08415,1.30142,0.34751,0.84146,0.50809,3.02361,0.08328,1.2322,0.36075,0.78979,0.51423,2.99306,0.08331,1.25218,0.36054,0.80735,0.52304,3.05929,0.08339,1.18234,0.37685,0.78765,0.52646,3.05089,0.08369,1.11192,0.40273,0.79629,0.53095,3.04564,0.08516,1.08238,0.41288,0.78015,0.56485,3.03893,0.0849
96,1.28794,0.34742,0.82577,0.50739,2.94305,0.08418,1.31873,0.34758,0.82985,0.50823,3.04265,0.08327,1.26787,0.3609,0.81421,0.51436,3.02973,0.08331,1.28552,0.36072,0.79682,0.52329,3.0243,0.08345,1.21362,0.37721,0.7934,0.52679,3.02407,0.08379,1.19086,0.40305,0.79501,0.5312,3.08971,0.08515,1.17555,0.41329,0.76394,0.56501,3.04841,0.08485
97,1.30164,0.34726,0.8249,0.5074,2.95771,0.08411,1.30839,0.34766,0.83339,0.50824,3.02744,0.08325,1.25186,0.36111,0.8145,0.51447,2.99312,0.08334,1.27351,0.36097,0.80039,0.52346,3.0564,0.08344,1.22008,0.37755,0.79455,0.52711,3.04381,0.0838,1.16548,0.40344,0.79147,0.53138,3.07342,0.0851,1.15958,0.41371,0.80447,0.56495,3.09905,0.08477
98,1.2797,0.34741,0.82543,0.50749,2.93305,0.0841,1.31145,0.34777,0.82303,0.50838,3.03127,0.08327,1.24658,0.36133,0.80203,0.51465,3.04198,0.08331,1.29489,0.3611,0.78947,0.52368,3.06016,0.08343,1.24249,0.37772,0.77143,0.5275,3.02072,0.08387,1.16131,0.40376,0.79413,0.53163,3.12336,0.085,1.19739,0.41389,0.7136,0.56548,2.98597,0.08485
99,1.29785,0.34754,0.82031,0.50763,2.93949,0.08407,1.30445,0.34794,0.81268,0.50854,3.02149,0.08328,1.27704,0.36141,0.81064,0.51483,3.01662,0.08333,1.25813,0.36137,0.79066,0.52392,3.05838,0.0834,1.23426,0.37806,0.75862,0.52797,3.03655,0.08394,1.19913,0.40408,0.76323,0.53198,3.09574,0.08495,1.1401,0.41445,0.78532,0.56561,3.04324,0.08482
100,1.28492,0.3476,0.82621,0.50765,2.95697,0.08405,1.30775,0.34805,0.82885,0.50861,3.04293,0.08326,1.25797,0.36157,0.81005,0.51497,2.98859,0.08341,1.31116,0.36139,0.8376,0.52383,3.05123,0.08339,1.26262,0.37816,0.80177,0.52821,3.07139,0.08392,1.22559,0.40416,0.80427,0.53206,3.06321,0.08494,1.21006,0.41462,0.80627,0.56557,3.05186,0.08481
101,1.28757,0.34755,0.81238,0.50773,2.94553,0.08404,1.29297,0.34818,0.81001,0.50878,3.05045,0.08326,1.2325,0.36184,0.79505,0.51519,2.99973,0.08343,1.28002,0.36154,0.78221,0.52418,3.05838,0.08343,1.22382,0.37849,0.7945,0.52852,3.02795,0.08399,1.15914,0.40455,0.75676,0.53251,3.01196,0.08501,1.1221,0.41513,0.73185,0.566,3.01941,0.08483
102,1.29,0.34756,0.8253,0.50772,2.96432,0.084,1.28407,0.34839,0.84354,0.50876,3.00984,0.08326,1.24228,0.36209,0.81112,0.51532,3.01043,0.08344,1.23093,0.36194,0.82335,0.52419,3.06168,0.08341,1.1713,0.37903,0.84799,0.52846,3.03176,0.08405,1.16764,0.40495,0.82219,0.53248,3.12839,0.08494,1.17364,0.41546,0.83017,0.56583,3.02336,0.0849
103,1.27976,0.34759,0.81503,0.50775,2.9396,0.08399,1.28187,0.34859,0.82727,0.50882,3.01532,0.08326,1.24142,0.36232,0.7832,0.51556,2.99747,0.08345,1.275,0.36208,0.81902,0.5242,3.06126,0.08339,1.19076,0.3794,0.79495,0.52865,3.06189,0.08398,1.15599,0.40531,0.76513,0.5328,3.05232,0.08495,1.08386,0.41614,0.73606,0.56611,2.88552,0.08507
104,1.29105,0.34761,0.82153,0.50788,2.95013,0.08397,1.30051,0.34872,0.8176,0.50896,3.00822,0.08328,1.25389,0.36248,0.78732,0.51585,3.03507,0.08345,1.26229,0.36235,0.79044,0.52437,3.02136,0.08341,1.20503,0.37979,0.74904,0.52914,3.08484,0.08395,1.11978,0.40587,0.73847,0.53331,3.10864,0.08489,1.10904,0.41681,0.72281,0.56655,3.01106,0.08505
105,1.2778,0.34785,0.81635,0.50789,2.92413,0.084,1.27986,0.34891,0.85888,0.50888,3.01883,0.08328,1.21406,0.36278,0.8134,0.51587,3.02588,0.08342,1.21809,0.36271,0.82904,0.52429,3.08768,0.08338,1.19896,0.38011,0.80365,0.5293,3.03,0.08402,1.11237,0.40639,0.77311,0.53354,3.05729,0.0849,1.06235,0.41765,0.76961,0.56665,3.08348,0.08504
106,1.27691,0.34787,0.82126,0.50788,2.93858,0.08404,1.29175,0.34909,0.83576,0.50886,3.00221,0.08327,1.24752,0.36291,0.80709,0.51594,3.0026,0.08344,1.26414,0.36291,0.83162,0.52416,3.04635,0.0834,1.17717,0.38057,0.80702,0.52941,3.04119,0.08403,1.13961,0.40684,0.78491,0.53368,3.03296,0.08491,1.12305,0.41818,0.7768,0.56667,3.0018,0.08503
107,1.25366,0.34791,0.81308,0.50798,2.93508,0.08406,1.29259,0.3492,0.82337,0.50893,3.00587,0.08329,1.25146,0.36302,0.76583,0.51633,3.01225,0.08344,1.27101,0.36309,0.77636,0.52446,3.06145,0.08341,1.17402,0.38111,0.7722,0.52982,3.01259,0.08407,1.17093,0.40713,0.7496,0.53417,3.0587,0.08494,1.1869,0.41834,0.73809,0.56706,3.07125,0.08496
108,1.27426,0.3481,0.81497,0.50797,2.92415,0.08407,1.27229,0.34938,0.82156,0.50902,3.00132,0.08331,1.20836,0.36338,0.80607,0.51641,2.97524,0.08349,1.26109,0.36328,0.81567,0.52448,3.057,0.08342,1.14771,0.38171,0.7998,0.53004,3.02921,0.0841,1.14213,0.40754,0.75305,0.53454,3.05903,0.08493,1.09662,0.41895,0.74904,0.56729,2.99973,0.08498
109,1.26807,0.34809,0.80537,0.50803,2.93232,0.08404,1.27124,0.34957,0.81542,0.50911,3.02499,0.08329,1.24117,0.36354,0.79055,0.51656,3.01932,0.08347,1.27222,0.36338,0.80993,0.52455,3.06951,0.08339,1.20261,0.38203,0.78309,0.53023,3.05173,0.08411,1.15069,0.40789,0.76401,0.53481,3.05714,0.08493,1.15401,0.41917,0.73146,0.56757,3.03461,0.08498
110,1.28483,0.34812,0.82057,0.50807,2.95964,0.08407,1.27837,0.34978,0.82767,0.50909,2.99324,0.08332,1.17618,0.36409,0.81325,0.51661,3.01324,0.08346,1.25446,0.36362,0.81185,0.52456,3.03178,0.0834,1.17784,0.38243,0.8253,0.53023,3.04306,0.08412,1.10066,0.40859,0.80145,0.53479,3.04511,0.08496,1.06527,0.41995,0.80411,0.56744,3.03753,0.08497
111,1.25855,0.3482,0.82487,0.508,2.93907,0.08406,1.29004,0.34987,0.82444,0.5091,3.01588,0.08333,1.23519,0.36426,0.78712,0.51681,2.99461,0.08346,1.26207,0.36373,0.81834,0.52455,3.06781,0.08338,1.1772,0.3828,0.78418,0.53039,3.02111,0.08412,1.13551,0.40897,0.77137,0.53498,3.07391,0.08494,1.11589,0.42031,0.76113,0.56754,3.01275,0.08501
112,1.2734,0.34822,0.80566,0.50802,2.92779,0.08404,1.28367,0.34998,0.81404,0.50923,3.01735,0.0833,1.2693,0.3643,0.78668,0.51705,3.01202,0.08349,1.31469,0.36363,0.80592,0.52459,3.0463,0.08337,1.25343,0.38285,0.79246,0.53066,3.06244,0.08407,1.25475,0.40889,0.76256,0.53531,3.02626,0.08498,1.21358,0.42041,0.75841,0.56779,2.94665,0.08517
113,1.26424,0.34826,0.81712,0.50807,2.93571,0.08401,1.30071,0.35001,0.81005,0.50934,2.98731,0.08334,1.24913,0.36439,0.78455,0.51725,3.02399,0.08349,1.28841,0.36364,0.78556,0.52478,3.02681,0.0834,1.22534,0.38298,0.74499,0.53108,3.08541,0.08398,1.1953,0.40897,0.71971,0.53579,3.05534,0.085,1.22078,0.42043,0.70806,0.5682,3.04765,0.0852
114,1.26467,0.3484,0.81531,0.50814,2.92999,0.08402,1.25466,0.3502,0.80581,0.50945,2.96884,0.08343,1.19274,0.36473,0.79841,0.51728,3.00878,0.08346,1.25137,0.36383,0.78638,0.52495,3.05336,0.08336,1.15304,0.38343,0.79573,0.53118,3.04669,0.08392,1.11455,0.40952,0.79717,0.53579,2.99169,0.08511,1.05748,0.42108,0.81462,0.56814,2.94758,0.0853
115,1.26933,0.34836,0.81596,0.50813,2.92977,0.08406,1.28102,0.35029,0.81832,0.50951,3.00494,0.08343,1.23716,0.36489,0.79872,0.51738,3.01217,0.08344,1.25698,0.36395,0.82193,0.52487,3.04094,0.08334,1.17457,0.38373,0.81021,0.53128,3.02638,0.08393,1.12852,0.40989,0.82889,0.53568,3.04194,0.08509,1.13178,0.42131,0.77544,0.56818,3.05011,0.08528
116,1.26871,0.34841,0.80287,0.50824,2.93279,0.08407,1.2658,0.35045,0.80428,0.50965,3.01451,0.08342,1.20425,0.36516,0.76713,0.51765,3.02815,0.08341,1.22234,0.36423,0.75318,0.52522,3.04891,0.08334,1.16903,0.38411,0.75951,0.53159,3.05273,0.08392,1.11574,0.41028,0.72724,0.53611,3.05528,0.08505,1.09849,0.42182,0.68731,0.56872,2.98103,0.08533
117,1.26919,0.3485,0.80881,0.50829,2.92488,0.08408,1.28822,0.3505,0.79132,0.50987,3.01215,0.0834,1.23527,0.3653,0.7804,0.51785,2.99799,0.08341,1.23328,0.36444,0.77728,0.52542,3.02213,0.08336,1.20619,0.3843,0.77025,0.53188,2.99331,0.08394,1.19865,0.41038,0.7486,0.53644,3.00059,0.08512,1.2273,0.42189,0.73288,0.56906,3.02787,0.0853
118,1.28282,0.34848,0.82754,0.50832,2.93832,0.08406,1.2879,0.35062,0.82343,0.50984,3.02571,0.08338,1.21476,0.36554,0.81813,0.51779,2.94446,0.08347,1.24549,0.36463,0.80128,0.52544,3.02937,0.08334,1.21164,0.38446,0.78921,0.532,3.11156,0.08386,1.19305,0.41046,0.79175,0.53648,3.01706,0.08512,1.13933,0.42211,0.82656,0.56879,2.97708,0.0853
119,1.23628,0.34873,0.81755,0.50826,2.9161,0.08406,1.24753,0.35087,0.82781,0.50983,2.99699,0.08338,1.18957,0.36586,0.80454,0.51785,2.99558,0.08348,1.22081,0.36487,0.8111,0.52543,3.06924,0.08329,1.15373,0.38482,0.82745,0.53192,3.00579,0.08389,1.14581,0.41069,0.7998,0.53647,3.04102,0.08513,1.10126,0.42247,0.81408,0.56866,2.9546,0.08535
120,1.26992,0.34877,0.81301,0.50828,2.94027,0.08405,1.26673,0.35104,0.80264,0.50998,3.01985,0.08335,1.22433,0.36613,0.79204,0.51797,3.02113,0.08348,1.25694,0.365,0.78452,0.52556,3.03474,0.08329,1.16889,0.38526,0.78032,0.53211,3.05225,0.08387,1.17255,0.41102,0.76417,0.53671,3.04848,0.08511,1.10275,0.42298,0.76976,0.56876,2.96566,0.08537
121,1.26794,0.34889,0.80781,0.50834,2.93225,0.08401,1.26872,0.35121,0.81395,0.51009,3.00293,0.08338,1.24626,0.36627,0.76521,0.51827,2.97774,0.08347,1.23512,0.36526,0.76716,0.52581,3.02028,0.0833,1.21589,0.38547,0.75939,0.53248,3.01871,0.08386,1.16581,0.41138,0.73695,0.53711,3.02322,0.08511,1.18275,0.42322,0.69264,0.56926,3.01658,0.08544
122,1.26308,0.34891,0.80806,0.5084,2.91642,0.08401,1.2758,0.35134,0.80056,0.51022,3.00294,0.08337,1.26662,0.36626,0.77265,0.51849,2.98766,0.08348,1.26145,0.36531,0.77531,0.52598,3.02652,0.08329,1.22169,0.38563,0.76037,0.53272,3.03208,0.08383,1.20939,0.41141,0.75298,0.5374,3.01769,0.08512,1.15214,0.42344,0.77861,0.56923,2.95353,0.08551
123,1.26606,0.34908,0.79744,0.50854,2.95959,0.08396,1.23189,0.35163,0.7888,0.51041,2.99693,0.08336,1.17041,0.36671,0.7873,0.51864,3.00744,0.08346,1.19981,0.3657,0.76282,0.52624,3.00939,0.08329,1.17876,0.386,0.7482,0.53304,2.97951,0.08391,1.07384,0.41208,0.76361,0.53761,3.04828,0.0851,1.0322,0.42427,0.77124,0.56929,3.02549,0.08546
124,1.26978,0.34925,0.81076,0.50854,2.93087,0.084,1.25433,0.35185,0.81946,0.51044,2.98046,0.08338,1.21645,0.3669,0.77617,0.51883,2.97451,0.08346,1.21716,0.36601,0.79767,0.52628,3.04394,0.08329,1.17063,0.38634,0.78641,0.53316,2.97533,0.08395,1.13244,0.4125,0.78192,0.53767,3.06036,0.08504,1.0791,0.42485,0.7592,0.56941,2.94219,0.08556
125,1.25345,0.34937,0.80382,0.50849,2.91236,0.08401,1.25652,0.35203,0.8285,0.51035,3.00879,0.08338,1.18966,0.3672,0.80761,0.51877,2.96261,0.08349,1.2371,0.36621,0.8203,0.52619,3.0174,0.08327,1.15341,0.38672,0.81688,0.53311,3.02686,0.08397,1.11616,0.41293,0.81582,0.5375,2.9981,0.08506,1.09588,0.42536,0.77891,0.56938,2.97336,0.08562
126,1.27053,0.34933,0.81158,0.5085,2.92131,0.08405,1.2443,0.35219,0.81097,0.51036,2.99895,0.08334,1.19823,0.36747,0.79006,0.51885,2.96544,0.08349,1.22799,0.36643,0.80099,0.52619,3.00265,0.08328,1.13575,0.38715,0.78217,0.53323,2.98697,0.08399,1.08585,0.41344,0.77863,0.53757,3.02948,0.08505,1.05109,0.42599,0.79672,0.56928,3.02482,0.08559
127,1.27214,0.3493,0.80356,0.50847,2.91604,0.08406,1.27855,0.35223,0.81386,0.51038,2.99182,0.08334,1.21863,0.36759,0.79227,0.5189,2.94263,0.08355,1.27133,0.36646,0.79223,0.5262,3.00988,0.08329,1.1705,0.38738,0.81354,0.53322,2.9891,0.08402,1.15871,0.41355,0.77584,0.53763,3.05861,0.08502,1.17361,0.42607,0.80685,0.56913,2.97471,0.08559
